title,release_year,artists,genres,region,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Solo,2024.0,Isabelle Faust,Classical,Japan,1R0hxCA5R7z5TiaXBZR7Mf,SOLO,73.0,169566.0,False,0.752,0.642,3.0,-5.165,0.0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4.0,pop
Water Music,1988.0,Georg Friedrich Händel; Chicago Chamber Orchestra; Dieter Kober,Classical,US,2MbZvXU3TdJSX58s41iGPI,Hôtel Costes 2 - La Suite,26.0,212812.0,False,0.591,0.844,11.0,-8.897,0.0,0.0515,0.274,0.0312,0.531,0.825,165.337,4.0,trip-hop
Nabucco,1978.0,Giuseppe Verdi; Riccardo Muti,Classical,Japan,3T76zPJz3tWL27FrjJe2ot,Lazaretto,58.0,219400.0,False,0.381,0.838,6.0,-6.562,0.0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214,4.0,garage
Das Musicalisches Opfer = Musical Offering = L'Offerande Musicale,,Johann Sebastian Bach; Jean Guillou,Classical,Netherlands,5rI2GAOCM7RoZeJWshwB1r,Schlaflied unter der Ruine(Lalai zir-e Avar) - Music fur Ensemble & Computer,0.0,186813.0,False,0.288,0.044,1.0,-16.281,0.0,0.04,0.991,0.391,0.344,0.0312,77.482,3.0,iranian
La Fete Du Disque Classique,1996.0,Various,Classical,France,6VilHBIz6OdyKbMwSlPisJ,Paradize,26.0,298213.0,False,0.55,0.663,4.0,-6.787,1.0,0.0269,0.000678,5.14e-05,0.381,0.487,83.969,4.0,synth-pop
"London, 1968",2020.0,Doug Thomas (7),Classical,UK,7iLVpb0WAgeVRn2wSdmdrd,The Theory of Everything (Original Motion Picture Soundtrack),54.0,101572.0,False,0.357,0.0878,10.0,-16.909,1.0,0.0392,0.967,0.98,0.102,0.654,82.874,3.0,ambient
Arias From Operas By Mozart,,Nicola Ghiuselev; Rouslan Raychev,Classical,Bulgaria,6tiBQfLmSouPg6UeJ1EC64,Classical Baby Sleep Music,29.0,227250.0,False,0.48,0.146,10.0,-12.876,1.0,0.0557,0.976,0.899,0.111,0.286,179.397,3.0,guitar
Kinderszenen Op. 15 / Album Für Die Jugend Op. 68,,Robert Schumann; Paul Badura-Skoda,Classical,Germany,673Cv1wGcW2G6dYqmkzzTa,"Mozart, Liszt & Others: Piano Works",0.0,75693.0,False,0.29,0.219,11.0,-22.958,0.0,0.0362,0.96,0.612,0.514,0.635,139.681,4.0,classical
Concerto N° 1 Pour Piano Et Orchestre,,Frédéric Chopin; Orchestre Symphonique de Lubeck; Ernst Wurstenberg; Wladimir Poliavsky,Classical,France,0Vv8mtbxZZlj1dT4sILr67,A. Mashayekhi - 5 Sonates Pour Violoncelle Et Piano,0.0,482226.0,False,0.231,0.0355,11.0,-21.103,1.0,0.0486,0.944,0.845,0.0638,0.039,74.291,4.0,iranian
La Fille Aux Cheveux De Lin / Jota,1947.0,Jascha Heifetz; Emanuel Bay,Classical,US,0mBbP5wpRAU17PJwTBMrVg,Akatu Relax,40.0,200106.0,False,0.656,0.55,2.0,-6.327,1.0,0.0589,0.708,0.0,0.475,0.868,79.321,4.0,samba
The Planets (Gustav Holst (1874 - 1934)),2009.0,Gustav Holst; Hugh Banton,Classical,UK,0pRH65arodSyv2h94snS7M,English and French,29.0,57653.0,False,0.923,0.287,0.0,-13.711,1.0,0.114,0.972,0.0,0.101,0.516,113.953,4.0,kids
Sonaten: Nr. 1 F-mol / Nr. 5 C-mol / Nr. 6 F-dur / Nr. 7 D-dur,,Ludwig van Beethoven; Wilhelm Backhaus,Classical,Germany,5sGPKRBmZwLfraeguspXRx,Hw4 (Halb Mensch Halb Tier),22.0,164744.0,False,0.653,0.948,9.0,-2.954,1.0,0.16,0.00517,0.0,0.378,0.869,132.046,4.0,party
Unvergängliche Melodien,,London Festival Orchestra,Classical,Germany,3x1goJzS8hkWGVHJnBiBAj,"Die 100 grössten Party Classics, Vol. 1",25.0,155644.0,False,0.669,0.985,7.0,-2.38,0.0,0.161,0.107,0.0,0.333,0.725,133.961,4.0,party
"Symphony No. 9, D. 944 “Great”",1994.0,"Franz Schubert; Failoni Chamber Orchestra, Budapest; Michael Halász",Classical,Europe,45YdK4lSonEaXy7dEerlBT,Nemāno Gaona,0.0,157296.0,False,0.354,0.11,2.0,-17.386,1.0,0.0533,0.938,0.853,0.0482,0.0364,129.304,1.0,iranian
"8 Lieder Aus ""Dichterliebe"" Op. 48",1959.0,Robert Schumann; Dietrich Fischer-Dieskau; Jörg Demus,Classical,Germany,4dQxe3K6Map4JxtQUNJlFJ,Anthems for Witches 2022,0.0,368933.0,False,0.0924,0.0217,7.0,-25.091,1.0,0.0374,0.938,0.938,0.15,0.0399,85.471,4.0,german
"Symphonie N° 6  En Fa Majeur ""Pastorale""",1961.0,Ludwig van Beethoven; Pierre Monteux; Wiener Philharmoniker,Classical,France,1xTLqJQVr3MDrFZ4GehyEK,Refreshing Piano,0.0,163533.0,False,0.328,0.14,1.0,-17.553,1.0,0.033,0.977,0.895,0.0926,0.218,97.785,3.0,classical
The Goldberg Variations,1985.0,Johann Sebastian Bach; Glenn Gould,Classical,US,1GZj9r3vJ91roOZ0oYJrW5,Weihnachtssongs,0.0,173106.0,False,0.25,0.168,1.0,-16.789,0.0,0.0329,0.822,0.000135,0.136,0.141,107.269,3.0,soul
"Симфония № 4 Ми Бемоль Мажор, Соч. 48",1974.0,Alexander Glazunov; Большой Симфонический Оркестр Всесоюзного Радио; Nathan Rachlin,Classical,USSR,7Dhqib7LpGjM2ZHZESq8Yl,Старинный романс,0.0,194220.0,False,0.435,0.0332,5.0,-16.704,0.0,0.0394,0.963,0.0,0.103,0.367,95.57,5.0,romance
El Sueño De Una Noche De Verano ,,Boston Promenade Orchestra; Arthur Fiedler,Classical,Spain,6Da1XoU3RJTGyl3LjnPKyd,Antonio Vega: Básicos,41.0,190626.0,False,0.614,0.487,7.0,-7.362,1.0,0.028,0.656,9.43e-05,0.118,0.258,119.65,4.0,spanish
Caprice Viennois,1917.0,Fritz Kreisler,Classical,US,3JSg9IUjqze3mySqLn4HmT,Cartoons & Cereal,49.0,225882.0,False,0.781,0.205,7.0,-12.156,1.0,0.236,0.398,0.89,0.115,0.586,85.2,4.0,study
Shacking Up To Chopin,2003.0,Various,Classical,USA & Canada,4WQk59pIrRJxd0xAjkFH7E,Aladdin (Original Motion Picture Soundtrack),36.0,106643.0,False,0.203,0.478,2.0,-13.208,1.0,0.0423,0.148,0.889,0.101,0.178,142.105,4.0,disney
Bolero / La Valse / Concerto Para Mão Esquerda,1980.0,Maurice Ravel,Classical,Brazil,0y3PBRBMFfkkbLoAVZqpFc,Acústico Na Casa Do Lago (Acústico / Ao Vivo),40.0,203924.0,False,0.481,0.449,11.0,-10.907,1.0,0.0338,0.638,0.00264,0.705,0.338,122.741,5.0,r-n-b
30° Festival Tibor Varga,1993.0,Tibor Varga,Classical,Switzerland,2ccfTK4zy5LEZWsWmdPush,Rap de Buda,37.0,219536.0,False,0.743,0.743,4.0,-6.982,0.0,0.271,0.184,0.0,0.0864,0.656,200.119,4.0,anime
Lulu,1978.0,Alban Berg; Anja Silja; Wiener Philharmoniker; Christoph von Dohnányi,Classical,UK,2assHZ3NSbHcoTek8F7bjA,Feeding Seahorses by Hand,43.0,212733.0,False,0.503,0.402,7.0,-11.063,0.0,0.0406,0.031,0.000142,0.117,0.367,203.788,4.0,british
The Masterpiece Collection - Dvořák,,Antonín Dvořák,Classical,US,4ij2WkPGUaavtMZ03lVLm1,Requiem: The Story of One Sky,53.0,599401.0,False,0.271,0.525,4.0,-7.261,0.0,0.037,0.377,0.00495,0.151,0.0964,137.458,4.0,opera
The Passion According To St. Luke,1983.0,Pro Cantione Antiqua; Bruno Turner,Classical,US,6eTSBVZLp8t5lBimnpkMBZ,Classical Running,0.0,542000.0,False,0.549,0.182,11.0,-19.85,0.0,0.0474,0.841,0.0954,0.221,0.492,114.858,3.0,classical
"Eine Kleine Nachtmusik, Divertimento KV 287",1973.0,Wolfgang Amadeus Mozart; Berliner Philharmoniker; Herbert von Karajan,Classical,South Korea,1AtQADEKh6HZ8zYsPlzJJ8,Mozart - Inspiring Classics,4.0,67346.0,False,0.233,0.0932,0.0,-18.078,1.0,0.0375,0.954,0.237,0.354,0.194,138.42,5.0,classical
Dinorah / Ave Maria,1910.0,Eugenie Bronskaja,Classical,UK,0DvSRVS1anXDu570m3N2xF,Ele Voltará,25.0,189640.0,False,0.471,0.882,4.0,-5.331,1.0,0.236,0.0584,0.0,0.0976,0.446,144.113,4.0,groove
Piano Concertos - Nocturnes,2014.0,Benjamin Britten; Samuel Barber; Elizabeth Joy Roe,Classical,Europe,6JVzX8BxLiG4WN3xkJZ3Xu,Nocturnes op.4,59.0,171071.0,False,0.576,0.0359,3.0,-29.107,1.0,0.0929,0.995,0.951,0.11,0.101,139.033,4.0,piano
"Violin Concerto No. 1 / Concerto For Violin, Piano & Strings",1988.0,Niccolò Paganini; Felix Mendelssohn-Bartholdy; Jaap van Zweden; Ronald Brautigam; Kenneth Montgomery,Classical,Netherlands,5IincfMPYK8t9As9mGXPhu,Blind Film,43.0,147586.0,False,0.156,0.11,7.0,-20.308,1.0,0.0433,0.983,0.907,0.111,0.0733,143.175,4.0,new-age
"""Le Temple Du Gout""",2007.0,Rubato Appassionato,Classical,US,2l0MpaIoaddCw00dJ0UxLX,Bleu noir,32.0,331162.0,False,0.555,0.543,10.0,-8.578,1.0,0.391,0.311,1.12e-05,0.289,0.116,93.409,4.0,french
"Violin Concerto, Serenade Melancolique",,Pyotr Ilyich Tchaikovsky; Itzhak Perlman; Eugene Ormandy; The Philadelphia Orchestra,Classical,Europe,7CKOuVDaEs3bK9lI8CVCCN,Beethoven: Complete Symphonies & Barry: Selected Works,0.0,1361079.0,False,0.442,0.193,7.0,-18.109,1.0,0.0573,0.982,0.829,0.0872,0.238,107.135,4.0,british
Sing Unto The Lord A New Song! (Choral Music For Today's Worship),,Alan Stout; Halsey Stevens; Normand Lockwood; Gordon Binkerd; Russell Woollen; Daniel Pinkham; Ellis Kohs; Jacob Avshalomov; The Mid-America Chorale; John Dexter (7),Classical,US,6E7Ix5jkd6uzfoxuvcI8Ww,Santa's Christmas List,0.0,217120.0,False,0.607,0.884,2.0,-4.059,1.0,0.0489,0.023,0.0,0.226,0.555,139.988,4.0,alt-rock
"Violoncello Solo Suites IV, V, VI",1998.0,Johann Sebastian Bach; Paolo Beschi,Classical,Germany,4yNdgz1fkB7vF6XPZgdEp1,Mozart: The Complete Piano Sonatas,41.0,301400.0,False,0.325,0.0735,9.0,-26.065,1.0,0.0506,0.991,0.929,0.0804,0.213,173.798,4.0,classical
"Fantasia On A Theme By Thomas Tallis, Adagio For Strings, Irish Tune From County Derry, Gymnopedies Nos.1 And 3, Pavane",1984.0,Ralph Vaughan Williams; Samuel Barber; Percy Grainger; Erik Satie; Gabriel Fauré; Leonard Slatkin; Saint Louis Symphony Orchestra,Classical,"UK, Europe & US",4j63MsY1JhofTuai9FwWb3,"Mozart, Liszt & Others: Piano Works",0.0,140573.0,False,0.372,0.252,7.0,-21.368,1.0,0.0508,0.995,0.851,0.104,0.194,93.599,3.0,classical
駿馬 Shunme,2000.0,Dai Kimura,Classical,Japan,5ocA068mvMpA2GFPYQo670,徐佳瑩LaLa首張創作專輯,49.0,313186.0,False,0.533,0.479,2.0,-6.958,0.0,0.0376,0.686,0.0,0.0803,0.294,130.012,4.0,mandopop
Symphony No. 3 (Version 1889),2006.0,Anton Bruckner; Dennis Russell Davies; Bruckner Orchestra Linz,Classical,Europe,18DA9kxKKd4pjjdanpDTaa,Belle Époque,0.0,339613.0,False,0.288,0.186,3.0,-19.017,1.0,0.0628,0.965,0.971,0.126,0.0673,67.37,4.0,french
Sonata No. 27 - Symphonic Etudes,,Ludwig van Beethoven; Robert Schumann; Sviatoslav Richter,Classical,USSR,6Rzit6BsuduWO2hUshV1Co,Butterflies (Snowfall Remixes),53.0,240000.0,False,0.313,0.0288,4.0,-28.271,0.0,0.0395,0.992,0.911,0.0779,0.0764,126.866,4.0,ambient
King Of The High C's,1993.0,Luciano Pavarotti,Classical,Germany,4k5q8y7J26urrLirp603xb,Liquored Up and Lacquered Down,27.0,252865.0,False,0.592,0.885,4.0,-3.274,1.0,0.0334,0.0112,2.02e-05,0.13,0.964,139.678,4.0,psych-rock
Cavalleria Rusticana / I Pagliacci (Highlights),1955.0,Pietro Mascagni; Ruggiero Leoncavallo; Jussi Björling; Victoria De Los Angeles; Robert Merrill; Zinka Milanov; Leonard Warren; The Robert Shaw Chorale; Robert Shaw; RCA Victor Symphony Orchestra; Renato Cellini,Classical,Canada,4D4okAwkM29CFo9jcMuJ1U,No Hurry,22.0,212733.0,False,0.438,0.584,7.0,-12.989,1.0,0.0323,0.786,0.962,0.116,0.827,133.091,4.0,bluegrass
Organ Symphony,,Camille Saint-Saëns; Peter Hurford; Orchestre symphonique de Montréal; Charles Dutoit,Classical,Germany,56nRf5DNZU85oNG2QWxT1K,Beethoven: Complete Symphonies & Barry: Selected Works,0.0,905720.0,False,0.633,0.211,7.0,-15.446,1.0,0.0511,0.975,0.444,0.338,0.388,104.139,4.0,british
Reiner Conducts Wagner,2014.0,Fritz Reiner; Richard Wagner; Chicago Symphony Orchestra,Classical,Europe,2MJhYjlmSHLGblwqnblweV,Purcell : King Arthur,23.0,113333.0,False,0.452,0.151,0.0,-22.641,0.0,0.0435,0.849,0.177,0.592,0.67,139.536,4.0,opera
Silence,1998.0,Various,Classical,France,20hTmPgYgVWwtVgrSr3VFH,Bottles and Bibles,42.0,125413.0,False,0.502,0.301,7.0,-12.496,1.0,0.0315,0.835,9.95e-05,0.34,0.261,126.898,3.0,country
Noëls,,Chorale de la Cathédrale Saint-Louis de Versailles,Classical,France,3GLh1BAax9IkK1TchDyJHq,Nuvens,43.0,169133.0,False,0.535,0.779,7.0,-6.865,0.0,0.0522,0.068,0.00196,0.16,0.769,112.548,4.0,samba
"Coro, for 40 voices & 40 instruments",2009.0,Luciano Berio,Classical,Netherlands,4Sra5uT5uzuDIFQNlyiERz,We Praise Our God,0.0,204500.0,False,0.233,0.123,2.0,-19.339,1.0,0.0417,0.975,0.0754,0.263,0.238,138.329,5.0,sleep
Valses Viennoises,,Franck Pourcel Et Son Grand Orchestre; Mady Mesplé,Classical,Mozambique,71MU50T3vKScgV3Bk6Zdi4,Entre les lignes,27.0,250759.0,False,0.795,0.594,4.0,-7.185,0.0,0.239,0.0502,0.0,0.255,0.592,155.004,4.0,dub
"Ay-Ay-Ay, Tango Milonga",,Osman Perez Freire,Classical,,5Lpng2G5cFmswU5MCOmjA1,Bandido Mau,44.0,150062.0,True,0.783,0.597,4.0,-5.85,0.0,0.411,0.417,0.0,0.0797,0.532,119.96,4.0,funk
Chopin!,1975.0,Marian Migdal; Frédéric Chopin,Classical,Sweden,2EL7PmNeZuFSWPYbnMS0Sn,Velvet!,61.0,100764.0,True,0.875,0.399,0.0,-12.672,0.0,0.41,0.0689,4.93e-06,0.135,0.6,105.078,4.0,sad
La Forza Del Destino - Highlights,,Giuseppe Verdi,Classical,UK,0Qh7NOFNMZAd7TK2wlde99,Sortilegio de Arrabal,46.0,211761.0,False,0.434,0.887,9.0,-9.693,0.0,0.102,0.00307,0.0,0.381,0.531,169.975,4.0,alt-rock
"Symphony No. 9 (""The Great"") In C Major",1958.0,Franz Schubert; NBC Symphony Orchestra; Arturo Toscanini,Classical,UK,1yXjm9VGSNBywbiZRBgGxi,Mozart: A Night of Classics,7.0,94080.0,False,0.142,0.1,6.0,-22.422,1.0,0.0332,0.95,0.132,0.314,0.278,83.817,3.0,classical
2L - the MQA experience,2021.0,Various,Classical,Norway,7fsS00rqy2kIR07d9i7OXD,Paranoia (Self Protection P2),30.0,174132.0,True,0.531,0.603,8.0,-8.113,1.0,0.444,0.464,0.0,0.128,0.285,90.002,4.0,dancehall
Frauenliebe Und -Leben Op. 42 / Lieder,1985.0,Robert Schumann; Richard Strauss; Klára Takács; Jenö Jandó,Classical,Hungary,6Bxxx5ky6qiTCGH3i85Bkw,Klassische Weihnachtsmusik,0.0,387333.0,False,0.39,0.248,2.0,-14.52,0.0,0.0411,0.986,0.92,0.104,0.15,94.64,4.0,classical
Die Emmerich Kalman Story,,Emmerich Kálmán; Vera Kálmán,Classical,Germany,5I4zjx5lfVZ7QMhdc7SPg7,Erinnerungen an seine großen Erfolg,5.0,209573.0,False,0.227,0.402,9.0,-10.876,0.0,0.0368,0.75,0.251,0.264,0.154,89.8,4.0,romance
English Suites Nos. 1 & 4 ; French Suites Nos. 1 to 6,2003.0,Johann Sebastian Bach; Tatiana Nikolayeva,Classical,UK,58wCmem95U5HegMFOFGqUf,Mozart - All Day Classics,7.0,84226.0,False,0.647,0.094,3.0,-21.151,1.0,0.222,0.993,0.94,0.113,0.524,126.319,4.0,classical
Tosca,,Giacomo Puccini; Maria Callas; Carlo Bergonzi; Tito Gobbi; Georges Prêtre,Classical,Japan,7bJIb0bPGNHq1RqO2ofA8v,Trife,46.0,224516.0,False,0.733,0.823,8.0,-8.003,1.0,0.0438,0.00295,0.906,0.0965,0.428,123.998,4.0,minimal-techno
Ensemble Benedetto Marcello,,Ensemble Benedetto Marcello,Classical,Netherlands,0r2GSB0JvMHCphEkAvoVWV,"Avslappnande Musik - Sova Musik för Begrundan, Sömnproblem, Avslappning, Positivt Tänkande",35.0,261543.0,False,0.276,0.0139,0.0,-27.094,1.0,0.0454,0.963,0.588,0.111,0.0399,80.161,1.0,sleep
Music For Sagittarius ,1983.0,Orchester James Last,Classical,US,6gJKvK7qlt0TvwzwmmATK2,Mellow Adult Pop,0.0,147666.0,False,0.401,0.21,7.0,-13.192,1.0,0.0327,0.768,0.152,0.0855,0.484,150.497,3.0,soul
Conferring With The Moon,1986.0,William Ackerman,Classical,UK,3o118H22lkPivuQtVvhxz5,Day of Life,22.0,413760.0,False,0.387,0.125,2.0,-17.28,0.0,0.0307,0.897,0.944,0.113,0.0698,95.99,3.0,new-age
Hungarian Rhapsody No.2 In C Sharp Minor,1960.0,Philharmonia Orchestra; George Weldon,Classical,UK,1yXjm9VGSNBywbiZRBgGxi,Mozart: A Night of Classics,7.0,94080.0,False,0.142,0.1,6.0,-22.422,1.0,0.0332,0.95,0.132,0.314,0.278,83.817,3.0,classical
La Bohème (Extraits = Excerpts = Auszüge),1988.0,Giacomo Puccini; Barbara Hendricks; José Carreras; Gino Quilico; Angela Maria Blasi; Chœur de Radio France; Maîtrise De Radio France; Orchestre National De France; James Conlon; Francesco Ellero D'Artegna; Richard Cowan; Federico Davià,Classical,France,5jmM6f6mk89lQjntX3oG49,Lebendige Vergangenheit - Feodor Chaliapin,0.0,121426.0,False,0.63,0.277,5.0,-11.939,0.0,0.0975,0.996,0.693,0.324,0.757,117.842,4.0,romance
The Singing Rooms / The Poem Of Ecstacy / PraiseMaker,2010.0,Jennifer Higdon; Alexander Scriabine; Alvin Singleton; Robert Spano; Jennifer Koh; Atlanta Symphony Orchestra; Atlanta Symphony Chorus,Classical,Europe,2ANowa0AGdnKfPGqvcDRp6,pov: you are an christmas elf,0.0,240666.0,False,0.603,0.688,7.0,-9.69,0.0,0.196,0.19,0.0,0.0688,0.802,117.788,4.0,blues
101 Strings In A Symphony For Lovers,1958.0,101 Strings,Classical,US,0qLzylCTgseaShZirfSti6,Mozart - A Classical Dawn,11.0,60026.0,False,0.336,0.0891,0.0,-22.485,0.0,0.0493,0.987,0.698,0.124,0.373,86.995,4.0,classical
Sinfonia N.6 In Si Minore Op.74 Patetica,1994.0,Pyotr Ilyich Tchaikovsky,Classical,Italy,7qIiirN1hw76BVUA9OfMbx,The Best Classical Playlist,0.0,36453.0,False,0.246,0.144,0.0,-23.904,1.0,0.0456,0.994,0.902,0.0908,0.0558,66.196,4.0,classical
A. Scarlatti: 6 Sinfonias,1970.0,The Paris Instrumental Ensemble; Charles Ravier,Classical,UK,7HFBLgxWohrJ468Xnr9fcW,"Tomaso Albinoni: 12 Sonate a tre Op. 3 (Balletti, Venezia, 1701 - World Premiere Recording On Period Instruments)",21.0,109463.0,False,0.197,0.06,11.0,-16.282,1.0,0.0388,0.967,0.00316,0.128,0.0897,136.83,3.0,opera
"Symphony In G Minor (G Moll), K.550",1946.0,NBC Symphony Orchestra; Arturo Toscanini,Classical,UK,2gQwtFj6muv9pXZh0ckid8,Mozart - Inspiring Classics,1.0,90760.0,False,0.38,0.0641,5.0,-21.828,1.0,0.0493,0.962,0.00124,0.11,0.472,61.028,3.0,classical
String Quartets Vol. 1,2009.0,Joseph Haydn; Leipziger Streichquartett,Classical,Germany,4Uz1MPMJqXWyu0BUp73mxM,Mehdi Khayami: Kamanche Concerto,0.0,326786.0,False,0.242,0.289,1.0,-12.989,1.0,0.0509,0.895,0.482,0.144,0.0377,73.038,3.0,iranian
Etüden,,Alexander Uninsky; Frédéric Chopin,Classical,Germany,7vBSvChX74qvSkmKUw2TUf,PolaR,39.0,198807.0,False,0.661,0.535,7.0,-10.64,0.0,0.0491,0.153,1.35e-06,0.317,0.441,120.087,4.0,german
Shura Cherkassky,1958.0,Shura Cherkassky,Classical,UK,5rczbciKB9ozspbMjYPIRc,Velikie ispolniteli Rossii XX veka: Sergey Lemeshev (Deluxe Version),0.0,186030.0,False,0.349,0.229,4.0,-12.608,0.0,0.0404,0.994,0.0,0.294,0.375,103.885,4.0,romance
Toy Symphony / Eine Kleine Nachtmusik / A Musical Joke,1956.0,Wolfgang Amadeus Mozart; Joseph Haydn; Rolf Reinhardt,Classical,UK,1pzOQkOi72TdKITN8Swg1s,Beauty And The Beast: The Broadway Musical,26.0,269280.0,False,0.295,0.183,2.0,-17.833,1.0,0.0385,0.78,0.214,0.0983,0.17,143.202,4.0,disney
A Recital Of Bach And Handel Arias,1956.0,Kathleen Ferrier; London Philharmonic Orchestra,Classical,UK,21lsdnxagzViwbRqNY0tCK,The Theory of Everything (Original Motion Picture Soundtrack),62.0,165572.0,False,0.22,0.043,4.0,-28.726,0.0,0.0438,0.975,0.402,0.062,0.11,118.456,3.0,ambient
Symphony No. 10 In E Minor (Op. 93),,Dmitri Shostakovich; Evgeni Svetlanov,Classical,Germany,1cdakNK1Piv3veZN2XkIbr,Mozart - All Day Classics,19.0,60280.0,False,0.355,0.29,6.0,-19.042,1.0,0.0508,0.758,0.0201,0.087,0.636,134.061,3.0,classical
War Requiem,1973.0,Benjamin Britten,Classical,New Zealand,35U4PXL3W3XIkAjEUdhr36,Pacific Standard Time,64.0,368783.0,False,0.782,0.622,2.0,-5.832,1.0,0.0411,0.288,0.53,0.58,0.921,106.022,4.0,disco
Offenbach: Gaite Parisienne / Gounod: Faust = オッフェンバック：バレエ音楽「パリの喜び」,,Jacques Offenbach; Charles Gounod; Orchestre Symphonique De Montréal; Charles Dutoit,Classical,Japan,5SIRwTeynNwXRH37KMGOhB,ここにいたこと(初回限定盤),25.0,182000.0,False,0.703,0.956,6.0,-3.0,1.0,0.0401,0.028,0.000268,0.0292,0.923,135.977,4.0,j-idol
Sinfonia Melodica,2005.0,Georg Philipp Telemann; Berliner Barock Solisten; Rainer Kussmaul; Albrecht Mayer,Classical,Europe,1ydA4b3RCTHhsvGmn8v7fm,Azulejos 2,32.0,256240.0,False,0.777,0.387,2.0,-10.047,0.0,0.031,0.814,3.71e-05,0.123,0.51,115.012,4.0,rock-n-roll
"Brandenburgische Konzerte Nr. 1, 3, 6",,Johann Sebastian Bach; Moscow Chamber Orchestra; Rudolf Barshai,Classical,Germany,4SVIMu13Nii6XS8Ph7IJjH,Unfreundlich,20.0,495000.0,False,0.766,0.557,4.0,-13.706,0.0,0.046,0.0101,0.869,0.591,0.0575,127.99,4.0,minimal-techno
Symphony In D Minor /  Le Chasseur Maudit,1962.0,César Franck; Ernest Ansermet; L'Orchestre De La Suisse Romande,Classical,UK,5IincfMPYK8t9As9mGXPhu,Blind Film,43.0,147586.0,False,0.156,0.11,7.0,-20.308,1.0,0.0433,0.983,0.907,0.111,0.0733,143.175,4.0,new-age
"Symphony No. 1 In C Minor, Op. 68",1948.0,Johannes Brahms; Artur Rodzinski; Philharmonic-Symphony Orchestra Of New York,Classical,US,4IobGgSRBLAawpbXZAZztg,Refreshing Piano,0.0,205706.0,False,0.245,0.0282,8.0,-30.836,1.0,0.0392,0.993,0.927,0.0976,0.137,92.531,4.0,classical
Die 13 Cembalokonzerte (The Harpsichord Concertos),1981.0,Johann Sebastian Bach; Trevor Pinnock; The English Concert,Classical,US,1cdakNK1Piv3veZN2XkIbr,Mozart - All Day Classics,19.0,60280.0,False,0.355,0.29,6.0,-19.042,1.0,0.0508,0.758,0.0201,0.087,0.636,134.061,3.0,classical
"Weihnachts-Oratorium, BMV 248",1988.0,Johann Sebastian Bach; Karl Richter,Classical,Germany,5m8YZQs6gciGN5WlC7cmDP,Mannigfaltig,18.0,420840.0,False,0.596,0.506,5.0,-9.141,0.0,0.0286,0.00178,0.856,0.314,0.263,100.989,3.0,minimal-techno
"Italian Concerto In F Major, BWV.971 / Overture In The French Style In B Minor, BWV.831 / English Suite No.2 In A Minor, BWV.807 = イタリア協奏曲ヘ長調BWV.971/フランス風序曲（パルティータ ロ短調）BWV.831/イギリス組曲第2",1992.0,Johann Sebastian Bach; Johann Sebastian Bach,Classical,Japan,2DtwGjmtPWlIfBvx1TBqhZ,Classical Running,0.0,160000.0,False,0.358,0.201,3.0,-24.341,1.0,0.0464,0.957,0.886,0.0983,0.201,140.081,4.0,german
Piano Music,1975.0,Arnold Schoenberg; Paul Jacobs (3),Classical,US,30JekCiyADngsr5Zb8ZK0v,Loungin',14.0,134379.0,False,0.728,0.378,8.0,-10.498,0.0,0.243,0.619,0.303,0.115,0.627,83.954,4.0,study
"Dvorak - Symphony No. 9 in E Minor, Op. 95 ""From the New World""",,Chamber Orchestra of the Vienna State Opera,Classical,UK,5jLDnNK79TS2LKwrHMEAeC,Classical Running,0.0,155880.0,False,0.175,0.196,5.0,-18.02,0.0,0.0326,0.959,0.823,0.209,0.151,49.891,4.0,classical
Les Mariés De La Tour Eiffel,1996.0,Ensemble Erwartung; Bernard Desgraupes; Darius Milhaud; Georges Auric; Arthur Honegger; Francis Poulenc; Germaine Tailleferre,Classical,Germany,2Wm0lXQkWDZoI7qN3Dw9yr,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),24.0,75160.0,False,0.576,0.248,2.0,-19.584,0.0,0.0383,0.778,0.912,0.12,0.0383,119.092,3.0,disney
Maîtres Italiens Du 18° Siècle,1958.0,Giuseppe Torelli; Francesco Durante; Benedetto Marcello; Tomaso Antonio Vitali; Antonio Vivaldi; Francesco Geminiani; Ricardo Odnoposoff; Heinz Wehrle; Leo Rostal; Benjamin Oren; Netherlands Chamber Orchestra; Maurits Van Den Berg,Classical,France,2LRmGn0AxW9YILLppAbhLw,L'équilibre,31.0,208493.0,False,0.611,0.626,0.0,-6.085,1.0,0.0256,0.002,0.0,0.297,0.585,114.976,4.0,french
Bespeelt Het Transeptorgel van de Grote Of St. Laurenskerk Te Rotterdam,1968.0,Albert De Klerk,Classical,Netherlands,1tjtE7lMVWuE2P3cxfZ2JV,41 - En toen?,29.0,160306.0,False,0.583,0.709,1.0,-3.985,1.0,0.0654,0.00348,0.0,0.25,0.534,75.066,4.0,children
The Complete Masterpieces,2009.0,Felix Mendelssohn-Bartholdy,Classical,Europe,4MDgJVi7rBEU96JbbAcM7b,The Sherman Brothers Songbook,22.0,213293.0,False,0.417,0.349,2.0,-13.115,0.0,0.0324,0.827,1.39e-05,0.0841,0.0681,115.875,4.0,disney
