id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats
200428.0,skoda,Skoda Kodiaq,grey,08/2022,2022,30000-40000 EUR,110.0,150.0,Automatic,Petrol,7 l/100 km,158 g/km,8927.0,"1,5 TSI DSG Ambition DAB LED NAVI PDC RFK SHZ KEY",,,,,,,,,,,,,,
118578.0,mercedes-benz,Mercedes-Benz C 43 AMG,silver,08/2016,2016,30000-40000 EUR,270.0,367.0,Automatic,Petrol,"7,9 l/100 km",181 g/km,106900.0,T 4Matic+LED+Navi+Kamera+Klima+PDC+Eu6,,,,,,,,,,,,,,
85024.0,jaguar,Jaguar E-Pace,black,11/2019,2019,30000-40000 EUR,221.0,300.0,Automatic,Petrol,8 l/100 km,181 g/km,43000.0,E-PACE P300 AWD R-Dynamic HSE,,,,,,,,,,,,,,
246531.0,volkswagen,Volkswagen T-Cross,silver,06/2023,2023,30000-40000 EUR,81.0,110.0,Automatic,Petrol,"6,4 l/100 km",146 g/km,748.0,Style 1.0 TSI 81kW 7-Gang-DSG+Navi+digitales Cockp,,,,,,,,,,,,,,
245198.0,volkswagen,Volkswagen Caddy,gold,08/2022,2022,30000-40000 EUR,75.0,102.0,Manual,Diesel,"4,6 l/100 km",121 g/km,16200.0,Navi PDC Tel. GJR Bluetooth Klima,,,,,,,,,,,,,,
40448.0,bmw,BMW 320,black,05/2020,2020,30000-40000 EUR,135.0,184.0,Automatic,Petrol,,#NAME?,29226.0,320i GT xDrive M Sportpaket LED+Navi+Apple+AHK,,,,,,,,,,,,,,
120163.0,mercedes-benz,Mercedes-Benz CLA 45 AMG,black,03/2017,2017,30000-40000 EUR,280.0,381.0,Automatic,Petrol,"6,9 l/100 km",162 g/km,72725.0,"""Nightpaket, Sportabgasanlage""",,,,,,,,,,,,,,
213158.0,toyota,Toyota Corolla,white,05/2023,2023,30000-40000 EUR,103.0,140.0,Automatic,Hybrid,"3,3 l/100 km",76 g/km,20.0,1.8 Hybrid Team D Modell 2023 mit Cloud Na,,,,,,,,,,,,,,
157251.0,opel,Opel Combo-e Life,beige,02/2023,2023,30000-40000 EUR,96.0,131.0,Automatic,Petrol,"5,6 l/100 km",124 g/km,5000.0,Ultimate,,,,,,,,,,,,,,
86288.0,jeep,Jeep Grand Cherokee,black,01/2018,2018,30000-40000 EUR,184.0,250.0,Automatic,Diesel,8 l/100 km,212 g/km,68900.0,3.0 V6 Multijet 4WD Automatik Summit,,,,,,,,,,,,,,
119760.0,mercedes-benz,Mercedes-Benz C 300,grey,03/2017,2017,30000-40000 EUR,180.0,245.0,Automatic,Petrol,"6,7 l/100 km",151 g/km,51000.0,T d Autom. Avantgarde 4Matic+AHK+EGSD+LED  Klima,,,,,,,,,,,,,,
8695.0,audi,Audi RS Q3,grey,04/2014,2014,30000-40000 EUR,228.0,310.0,Automatic,Petrol,"8,8 l/100 km",#NAME?,45000.0,RS Q3 2.5 TFSI quattro S tronic,,,,,,,,,,,,,,
101344.0,mazda,Mazda MX-5,blue,03/2023,2023,30000-40000 EUR,135.0,184.0,Manual,Petrol,"6,9 l/100 km",156 g/km,500.0,2.0 SKYACTIV-G 184 KAZARI,,,,,,,,,,,,,,
100734.0,mazda,Mazda CX-5,beige,09/2022,2022,30000-40000 EUR,143.0,194.0,Automatic,Petrol,"7,4 l/100 km",169 g/km,2850.0,2.5 Newground AWD HUD NAVI Automatik,,,,,,,,,,,,,,
234957.0,volkswagen,Volkswagen T6 Transporter,silver,12/2017,2017,30000-40000 EUR,110.0,150.0,Manual,Diesel,"5,9 l/100 km",156 g/km,57082.0,"Kasten Klima, Standhzg, AHK",,,,,,,,,,,,,,
197289.0,skoda,Skoda Karoq,white,12/2019,2019,30000-40000 EUR,140.0,190.0,Automatic,Petrol,,#NAME?,52487.0,2.0 TSI DSG 4x4 Sportline Sthzg Pano Canto,,,,,,,,,,,,,,
198337.0,skoda,Skoda Karoq,black,07/2020,2020,30000-40000 EUR,140.0,190.0,Automatic,Diesel,5 l/100 km,132 g/km,27350.0,"Style 2,0 TDI DSG 4x4 Leder|AHK|Navi|ACC",,,,,,,,,,,,,,
91563.0,kia,Kia Niro,black,03/2021,2021,30000-40000 EUR,150.0,204.0,Automatic,Electric,,0 g/km,6258.0,e-Niro Edition 7,,,,,,,,,,,,,,
199488.0,skoda,Skoda Superb,red,12/2021,2021,30000-40000 EUR,110.0,150.0,Automatic,Diesel,"5,5 l/100 km",144 g/km,10.0,Combi 2.0 TDI DSG Sportline Navi Matrix L,,,,,,,,,,,,,,
94587.0,land-rover,Land Rover Discovery,black,10/2017,2017,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"7,2 l/100 km",189 g/km,104000.0,5 HSE LUXURY TD6,,,,,,,,,,,,,,
63466.0,ford,Ford Focus,blue,06/2016,2016,30000-40000 EUR,257.0,349.0,Manual,Petrol,"7,7 l/100 km",175 g/km,17700.0,"2,3 EBoost RS~NUR 18Tkm+UNFALLFREI+DEUTSCH",,,,,,,,,,,,,,
249125.0,volvo,Volvo V90 Cross Country,black,07/2019,2019,30000-40000 EUR,140.0,190.0,Automatic,Diesel,"5,3 l/100 km",139 g/km,41900.0,DPF EU6d-T D3 Inscription,,,,,,,,,,,,,,
176578.0,renault,Renault ZOE,grey,06/2023,2023,30000-40000 EUR,100.0,136.0,Automatic,Electric,,240 km Reichweite,5.0,ICONIC EV50 135HP sofort verf¨¹gbar,,,,,,,,,,,,,,
210839.0,toyota,Toyota C-HR,red,09/2022,2022,30000-40000 EUR,135.0,184.0,Automatic,Hybrid,"5,3 l/100 km",120 g/km,16553.0,2.0 Hybrid Team D SHZ KAMERA NAVI LED,,,,,,,,,,,,,,
118286.0,mercedes-benz,Mercedes-Benz GLE 350,black,07/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"6,4 l/100 km",169 g/km,90500.0,d 4Matic*AMG*ACC*360¡ã*,,,,,,,,,,,,,,
41399.0,bmw,BMW X1,grey,06/2021,2021,30000-40000 EUR,131.0,178.0,Automatic,Petrol,,#NAME?,20167.0,sDrive20i Aut. Sport Line,,,,,,,,,,,,,,
75816.0,ford,Ford Kuga,silver,06/2023,2023,30000-40000 EUR,88.0,120.0,Automatic,Diesel,"5,7 l/100 km",165 g/km,59.0,"TITANIUM 2.0l HEAD-UP,ParkAssist,LED",,,,,,,,,,,,,,
165927.0,porsche,Porsche Macan,black,05/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"6,3 l/100 km",167 g/km,151386.0,S *PANO-SDACH*KAMERA*SHZ*LNH*STH*KLIMAT 3Z,,,,,,,,,,,,,,
125948.0,mercedes-benz,Mercedes-Benz A 220,black,09/2020,2020,30000-40000 EUR,140.0,190.0,Automatic,Diesel,"5,1 l/100 km",134 g/km,24700.0,d Progressive+AHK+Kamera+THERMO+MULTIBEAM Navi,,,,,,,,,,,,,,
41152.0,bmw,BMW 320,white,07/2020,2020,30000-40000 EUR,135.0,184.0,Automatic,Petrol,"5,4 l/100 km",123 g/km,18900.0,i Automatik+18Zoll+Sportfahrwerk+Navi+PDCvo/hi,,,,,,,,,,,,,,
94278.0,land-rover,Land Rover Range Rover Sport,grey,10/2016,2016,30000-40000 EUR,225.0,306.0,Automatic,Diesel,7 l/100 km,185 g/km,135718.0,SDV6 HSE Dynamic/Meridian/Pano,,,,,,,,,,,,,,
95590.0,land-rover,Land Rover Discovery Sport,black,03/2019,2019,30000-40000 EUR,132.0,179.0,Automatic,Diesel,"6,4 l/100 km",169 g/km,65100.0,TD4 LANDMARK EDITION,,,,,,,,,,,,,,
87159.0,jeep,Jeep Compass,white,08/2022,2022,30000-40000 EUR,177.0,241.0,Automatic,Hybrid,"1,8 l/100 km",41 g/km,18594.0,S Plug-In Hybrid 4xe*Nav*ACC*Alpine*Pano,,,,,,,,,,,,,,
125993.0,mercedes-benz,Mercedes-Benz C 180,black,12/2020,2020,30000-40000 EUR,115.0,156.0,Automatic,Petrol,"6,1 l/100 km",140 g/km,22911.0,Avantgarde 2x+LED+DAB+Navi+Kam+Parkassist,,,,,,,,,,,,,,
18172.0,audi,Audi Q3,white,09/2019,2019,30000-40000 EUR,140.0,190.0,Automatic,Petrol,"7,5 l/100 km",171 g/km,56610.0,Advanced 40 TFSI S tronic quattro*LED*NAVI*,,,,,,,,,,,,,,
127649.0,mercedes-benz,Mercedes-Benz B 200,blue,07/2022,2022,30000-40000 EUR,110.0,150.0,Automatic,Diesel,"4,4 l/100 km",134 g/km,15800.0,d Edition 21+Pano.-Dach+el. Heckkl.+Kamera,,,,,,,,,,,,,,
182573.0,seat,SEAT Leon,black,05/2019,2019,30000-40000 EUR,213.0,290.0,Automatic,Petrol,,#NAME?,54525.0,Cupra 2.0 TSI DSG |Pano|Beats|FullLink|,,,,,,,,,,,,,,
198559.0,skoda,Skoda Octavia,black,12/2020,2020,30000-40000 EUR,150.0,204.0,Automatic,Hybrid,74 km (Ort),66 km Reichweite,16500.0,Combi 1.4 TSI iV DSG First Edition,,,,,,,,,,,,,,
77047.0,honda,Honda CR-V,silver,11/2021,2021,30000-40000 EUR,135.0,184.0,Automatic,Hybrid,"5,5 l/100 km",126 g/km,10000.0,2.0 i-Allrad Elegance R¨¹ckfahrkamera,,,,,,,,,,,,,,
201530.0,skoda,Skoda Octavia,white,03/2022,2022,30000-40000 EUR,110.0,150.0,Manual,Petrol,"5,4 l/100 km","124,1 g/km",1000.0,"Combi Style TS110/1.5M6F ACC,LED;KAM;FSE",,,,,,,,,,,,,,
122158.0,mercedes-benz,Mercedes-Benz C 220,black,07/2018,2018,30000-40000 EUR,143.0,194.0,Automatic,Diesel,"4,7 l/100 km",123 g/km,88874.0,d T AMG Line Multi Beam Pano HUD E6dtemp,,,,,,,,,,,,,,
230771.0,volkswagen,Volkswagen Amarok,silver,12/2015,2015,30000-40000 EUR,132.0,179.0,Automatic,Diesel,8 l/100 km,211 g/km,110500.0,Atacama DoubleCab 4Motion,,,,,,,,,,,,,,
10165.0,audi,Audi A6,grey,04/2015,2015,30000-40000 EUR,240.0,326.0,Automatic,Diesel,"6,2 l/100 km",164 g/km,120000.0,Avant 3.0TDI competition*Matrix LED*3xS-Line*,,,,,,,,,,,,,,
16796.0,audi,Audi A4,blue,05/2019,2019,30000-40000 EUR,210.0,286.0,Automatic,Diesel,6 l/100 km,157 g/km,79629.0,Avant 50 sport 3.0 TDI quattro S-Line Pano,,,,,,,,,,,,,,
235348.0,volkswagen,Volkswagen T6 Caravelle,white,03/2017,2017,30000-40000 EUR,150.0,204.0,Automatic,Diesel,"6,6 l/100 km",#NAME?,89500.0,Caravelle DSG Kurz 4MOTION Highline,,,,,,,,,,,,,,
238805.0,volkswagen,Volkswagen Tiguan,grey,08/2019,2019,30000-40000 EUR,176.0,239.0,Automatic,Diesel,"5,8 l/100 km",211 g/km,29200.0,2.0 TDI BMT SUV 4-Motion DSG 176 kW Navi,,,,,,,,,,,,,,
35326.0,bmw,BMW 530,silver,11/2016,2016,30000-40000 EUR,185.0,252.0,Automatic,Petrol,6 l/100 km,#NAME?,130000.0,XDrive Lim Luxury Line,,,,,,,,,,,,,,
95754.0,land-rover,Land Rover Discovery Sport,white,12/2019,2019,30000-40000 EUR,132.0,179.0,Automatic,Diesel,"5,6 l/100 km",148 g/km,95725.0,S AWD Leder dig.Cockp. LED AHK,,,,,,,,,,,,,,
69341.0,ford,Ford Focus,grey,10/2019,2019,30000-40000 EUR,206.0,280.0,Manual,Petrol,"7,9 l/100 km",187 g/km,41625.0,ST 2.3 EcoBoost Recaro Pano Kamera B&O,,,,,,,,,,,,,,
121986.0,mercedes-benz,Mercedes-Benz Citan,red,10/2018,2018,30000-40000 EUR,84.0,114.0,Automatic,Petrol,"6,1 l/100 km",145 g/km,49950.0,112 Tourer Edition Rollstuhlgerecht,,,,,,,,,,,,,,
175770.0,renault,Renault Megane,grey,09/2022,2022,30000-40000 EUR,160.0,218.0,Automatic,Electric,,300 km Reichweite,,E-Tech 100% ele TECHNO EV60 220hp optimum charge,,,,,,,,,,,,,,
163904.0,peugeot,Peugeot 208,blue,02/2023,2023,30000-40000 EUR,100.0,136.0,Automatic,Electric,,350 km Reichweite,750.0,-e Allure Pack SHZ KAMERA NAVIGATION LED,,,,,,,,,,,,,,
120715.0,mercedes-benz,Mercedes-Benz A 180,silver,12/2017,2017,30000-40000 EUR,90.0,122.0,Manual,Petrol,"5,5 l/100 km",127 g/km,77000.0,Style,,,,,,,,,,,,,,
156485.0,opel,Opel Mokka,green,12/2022,2022,30000-40000 EUR,100.0,136.0,Automatic,Electric,,0 g/km,400.0,e GS Line Navi SZH Lenkradhzg,,,,,,,,,,,,,,
248848.0,volvo,Volvo V60 Cross Country,grey,03/2019,2019,30000-40000 EUR,140.0,190.0,Automatic,Diesel,"5,4 l/100 km",143 g/km,78000.0,Country D4 AWD Pro (EURO 6d-TEMP)(DPF) Klima,,,,,,,,,,,,,,
82375.0,hyundai,Hyundai KONA,white,05/2021,2021,30000-40000 EUR,100.0,136.0,Automatic,Electric,,0 g/km,29950.0,KONA Elektro Trend Klimaaut. Navi GSD 1.Hd.,,,,,,,,,,,,,,
196665.0,skoda,Skoda Kodiaq,black,11/2019,2019,30000-40000 EUR,176.0,239.0,Automatic,Diesel,"6,4 l/100 km",167 g/km,86977.0,RS TDI 4X4 DSG Navi LED DCC ACC AHK,,,,,,,,,,,,,,
69321.0,ford,Ford Focus,grey,11/2019,2019,30000-40000 EUR,134.0,182.0,Automatic,Petrol,"6,1 l/100 km",137 g/km,45830.0,"Turnier 1.5 EcoBoost Titanium,LED,Panorama",,,,,,,,,,,,,,
250373.0,volvo,Volvo V60,black,10/2021,2021,30000-40000 EUR,145.0,197.0,Automatic,Diesel,"4,7 l/100 km",125 g/km,15658.0,Kombi Momentum Pro B4 Diesel EU6d LED Navi Keyless,,,,,,,,,,,,,,
74506.0,ford,Ford Kuga,silver,02/2022,2022,30000-40000 EUR,165.0,224.0,Automatic,Hybrid,71 km (Ort),56 km Reichweite,10278.0,2.5 PHEV Plug-In Hybrid Titanium X,,,,,,,,,,,,,,
164459.0,peugeot,Peugeot Boxer,white,05/2023,2023,30000-40000 EUR,121.0,165.0,Manual,Diesel,"6,3 l/100 km",165 g/km,10.0,"435 2.2 BHDi 165 L3H2 7""-DAB 270¡ã Klim PDC 121?...",,,,,,,,,,,,,,
35081.0,bmw,BMW 530,black,03/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"6,2 l/100 km",164 g/km,132500.0,530d xDrive/M-PACKET/PANO/,,,,,,,,,,,,,,
51881.0,dodge,Dodge Challenger,black,07/2022,2022,30000-40000 EUR,227.0,309.0,Automatic,Petrol,"11,2 l/100 km",272 g/km,12500.0,SXT RWD Autom LPG Navi Klima Kamera,,,,,,,,,,,,,,
83812.0,hyundai,Hyundai TUCSON,black,05/2023,2023,30000-40000 EUR,110.0,150.0,Automatic,Petrol,"5,7 l/100 km",130 g/km,10.0,Blackline Mild-Hybrid Keyless LED Krell,,,,,,,,,,,,,,
158069.0,opel,Opel Mokka,black,04/2023,2023,30000-40000 EUR,100.0,136.0,Manual,Petrol,"6,2 l/100 km",139 g/km,1500.0,1.2 DI Turbo Ultimate,,,,,,,,,,,,,,
73363.0,ford,Ford Kuga,silver,02/2021,2021,30000-40000 EUR,110.0,150.0,Manual,Diesel,,#NAME?,3601.0,2.0 EcoBlue Hybrid ST-Line X LED/RFK,,,,,,,,,,,,,,
118791.0,mercedes-benz,Mercedes-Benz C 200,white,04/2016,2016,30000-40000 EUR,135.0,184.0,Automatic,Petrol,"5,3 l/100 km",#NAME?,55800.0,Coupe 7G-TRONIC AMG Line,,,,,,,,,,,,,,
43369.0,cadillac,Cadillac XT4,grey,06/2023,2023,30000-40000 EUR,169.0,230.0,Automatic,Petrol,"9,6 l/100 km",197 g/km,15.0,2.0 AWD MY23 AHZV LED SHZ KAMERA BOSE NAV,,,,,,,,,,,,,,
43305.0,cadillac,Cadillac XT5,black,10/2018,2018,30000-40000 EUR,231.0,314.0,Automatic,Petrol,,#NAME?,69700.0,3.6 V6 Luxury AWD - Europamodell,,,,,,,,,,,,,,
39464.0,bmw,BMW 440,black,07/2019,2019,30000-40000 EUR,240.0,326.0,Automatic,Petrol,,#NAME?,46828.0,i Coup¨¦ /M/LED/HK/APPLE/SHZ/TTW/AMBI/WLAN/R20,,,,,,,,,,,,,,
93354.0,kia,Kia Ceed / cee'd,orange,05/2023,2023,30000-40000 EUR,150.0,204.0,Automatic,Petrol,"6,8 l/100 km",154 g/km,100.0,1.6 TGDI GT *NAVI* LED* KAMERA*,,,,,,,,,,,,,,
122683.0,mercedes-benz,Mercedes-Benz C 220,silver,08/2018,2018,30000-40000 EUR,143.0,194.0,Automatic,Diesel,"4,6 l/100 km",121 g/km,160000.0,Coupe C 220 d AMG Paket,,,,,,,,,,,,,,
175450.0,renault,Renault Talisman,white,12/2021,2021,30000-40000 EUR,116.0,158.0,Automatic,Petrol,"5,7 l/100 km",131 g/km,21300.0,Initiale Paris TCe 160 EDC,,,,,,,,,,,,,,
187124.0,seat,SEAT Ateca,black,08/2022,2022,30000-40000 EUR,110.0,150.0,Automatic,Petrol,"5,6 l/100 km",127 g/km,165.0,"II 1,5 TSI DSG FR DAB LED NAVI RFK VIRTUAL",,,,,,,,,,,,,,
92725.0,kia,Kia XCeed,green,05/2023,2023,30000-40000 EUR,118.0,160.0,Automatic,Petrol,"6,1 l/100 km",139 g/km,3.0,1.5T A GT Line Leder+Glasdach,,,,,,,,,,,,,,
117933.0,mercedes-benz,Mercedes-Benz C 300,red,02/2016,2016,30000-40000 EUR,180.0,245.0,Automatic,Petrol,,#NAME?,16500.0,AMG Line Navi LED Cam,,,,,,,,,,,,,,
119038.0,mercedes-benz,Mercedes-Benz GLE 350,white,11/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"7,5 l/100 km",#NAME?,149000.0,d 4Matic 9G-TRONIC AMG Line,,,,,,,,,,,,,,
164971.0,porsche,Porsche Panamera,black,03/2011,2011,30000-40000 EUR,368.0,500.0,Automatic,Petrol,"11,5 l/100 km",#NAME?,205000.0,Turbo PDK,,,,,,,,,,,,,,
118891.0,mercedes-benz,Mercedes-Benz C 180,white,09/2016,2016,30000-40000 EUR,115.0,156.0,Automatic,Petrol,"5,3 l/100 km",#NAME?,73000.0,Coupe 7G-TRONIC AMG Line Mit einer ABGASANLAGE!,,,,,,,,,,,,,,
92497.0,kia,Kia Sportage,blue,05/2023,2023,30000-40000 EUR,110.0,150.0,Automatic,Petrol,"5,7 l/100 km",150 g/km,10.0,1.6 T-GDI MHEV Spirit 2WD DCT GD AHK Dr,,,,,,,,,,,,,,
76975.0,honda,Honda CR-V,red,04/2020,2020,30000-40000 EUR,127.0,173.0,Manual,Petrol,8 l/100 km,181 g/km,35784.0,1.5T 4WD Executive,,,,,,,,,,,,,,
133009.0,mini,MINI Cooper Cabrio,grey,04/2022,2022,30000-40000 EUR,100.0,136.0,Automatic,Petrol,"5,3 l/100 km",122 g/km,7081.0,Cooper Classic Trim*18 Zoll*DKG*Kamera*Tempomat*,,,,,,,,,,,,,,
126523.0,mercedes-benz,Mercedes-Benz GLA 200,white,09/2020,2020,30000-40000 EUR,120.0,163.0,Automatic,Petrol,"5,7 l/100 km",130 g/km,20364.0,Progr+R¨¹Kam+PanoD+AHK+el. HK+Spiegelp+,,,,,,,,,,,,,,
42781.0,bmw,BMW i3,gold,03/2022,2022,30000-40000 EUR,135.0,184.0,Automatic,Electric,,0 g/km,32000.0,"i3s (120 Ah) Carbon, voll, inkl. Winterr?der",,,,,,,,,,,,,,
122421.0,mercedes-benz,Mercedes-Benz GLC 250,black,10/2018,2018,30000-40000 EUR,150.0,204.0,Automatic,Diesel,"6,1 l/100 km",161 g/km,113915.0,4M AMG-Line AHK LED Leder Navi PDC SHZ,,,,,,,,,,,,,,
16629.0,audi,Audi A6,blue,01/2019,2019,30000-40000 EUR,200.0,272.0,Automatic,Diesel,"5,3 l/100 km",138 g/km,71348.0,Avant 3.0 TDI quattro Leder Navi Alu PDC SHZ,,,,,,,,,,,,,,
18776.0,audi,Audi A6,grey,03/2020,2020,30000-40000 EUR,150.0,204.0,Automatic,Diesel,"4,6 l/100 km",#NAME?,79900.0,"Avant 40 TDI QU.S-Line*Navi*LED*AHK*StHz*19""* S-Li",,,,,,,,,,,,,,
236536.0,volkswagen,Volkswagen Tiguan Allspace,green,09/2018,2018,30000-40000 EUR,140.0,190.0,Automatic,Petrol,"7,3 l/100 km",165 g/km,25435.0,"Comfortline, 4Motion,Kamera, Navi",,,,,,,,,,,,,,
235027.0,volkswagen,Volkswagen Caddy,silver,07/2017,2017,30000-40000 EUR,92.0,125.0,Automatic,Petrol,"5,7 l/100 km",130 g/km,65100.0,Maxi 1.4 TSI DSG rollstuhlgerecht,,,,,,,,,,,,,,
250046.0,volvo,Volvo V60,black,07/2020,2020,30000-40000 EUR,110.0,150.0,Automatic,Diesel,"4,6 l/100 km",120 g/km,104042.0,V60 D3 Geartronic Momentum Pro Navi LED,,,,,,,,,,,,,,
86025.0,jeep,Jeep Cherokee,grey,08/2016,2016,30000-40000 EUR,125.0,170.0,Automatic,Diesel,"5,8 l/100 km",154 g/km,57000.0,"2.0l Ltr. Allrad ,Autom.Sitzheizung, 1 Hand ,PDC",,,,,,,,,,,,,,
126969.0,mercedes-benz,Mercedes-Benz A 250,red,03/2021,2021,30000-40000 EUR,165.0,224.0,Automatic,Petrol,"5,9 l/100 km",136 g/km,10000.0,"AMG Line, MBux High End, LED Perf., Night-Paket...",,,,,,,,,,,,,,
202309.0,skoda,Skoda Kamiq,red,04/2023,2023,30000-40000 EUR,110.0,150.0,Automatic,Petrol,"5,2 l/100 km",113 g/km,12.0,1.5 TSI ACT DSG MONTE CARLO,,,,,,,,,,,,,,
115667.0,mercedes-benz,Mercedes-Benz CLS 350,grey,08/2015,2015,30000-40000 EUR,185.0,252.0,Automatic,Diesel,"6,1 l/100 km",#NAME?,59900.0,CLS 350 BlueTEC 4Matic 7G-TRONIC,,,,,,,,,,,,,,
121199.0,mercedes-benz,Mercedes-Benz C 220,blue,12/2018,2018,30000-40000 EUR,143.0,194.0,Automatic,Diesel,5 l/100 km,#NAME?,118000.0,C 220 d Coupe 9G-TRONIC,,,,,,,,,,,,,,
118886.0,mercedes-benz,Mercedes-Benz GLE 350,white,01/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"7,8 l/100 km",#NAME?,170000.0,d Coupe 4Matic 9G-TRONIC,,,,,,,,,,,,,,
116345.0,mercedes-benz,Mercedes-Benz S 350,black,12/2015,2015,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"6,4 l/100 km",170 g/km,187000.0,d 4Matic *BURM.*MASSAGE*SITZKLIMA*360¡ã-KAM,,,,,,,,,,,,,,
118205.0,mercedes-benz,Mercedes-Benz GLE 350,black,05/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,"6,4 l/100 km",169 g/km,91000.0,d  4Matic Keyless-Go Softclose 360¡ã Cam,,,,,,,,,,,,,,
40165.0,bmw,BMW 530,blue,02/2020,2020,30000-40000 EUR,135.0,184.0,Automatic,Hybrid,"1,6 l/100 km",36 g/km,50611.0,e Navi Bluetooth PDC MP3 Schn. HeadUp,,,,,,,,,,,,,,
16184.0,audi,Audi A5,white,06/2018,2018,30000-40000 EUR,185.0,252.0,Automatic,Petrol,"6,6 l/100 km",151 g/km,88950.0,Cabriolet quattro sport S-Line,,,,,,,,,,,,,,
153394.0,opel,Opel Grandland X,grey,07/2020,2020,30000-40000 EUR,221.0,300.0,Automatic,Hybrid,- (l/100 km),34 g/km,11959.0,Business INNOVATION Plug-in-Hybrid 4,,,,,,,,,,,,,,
45592.0,citroen,Citroen C4,black,08/2019,2019,30000-40000 EUR,96.0,131.0,Automatic,Petrol,"5,2 l/100 km",119 g/km,30700.0,Grand Picasso/Spacetourer Selection,,,,,,,,,,,,,,
128515.0,mercedes-benz,Mercedes-Benz B 180,gold,07/2022,2022,30000-40000 EUR,100.0,136.0,Automatic,Petrol,"6,1 l/100 km",139 g/km,14791.0,Progressive 7G/Kamera/Navi/LED/el. Heckkl Autom.,,,,,,,,,,,,,,
38923.0,bmw,BMW 530,grey,08/2019,2019,30000-40000 EUR,190.0,258.0,Automatic,Hybrid,"1,8 l/100 km",41 g/km,49452.0,e M Sport HK HeadUp Ambiente ACC 190?kW (258?PS...,,,,,,,,,,,,,,
124853.0,mercedes-benz,Mercedes-Benz CLA 220,white,09/2019,2019,30000-40000 EUR,140.0,190.0,Automatic,Petrol,"6,1 l/100 km",139 g/km,78800.0,SHOOTING BRAKE AMG MBU+NIGHT+DISPLAY+NAV,,,,,,,,,,,,,,
176584.0,renault,Renault Austral,grey,04/2023,2023,30000-40000 EUR,116.0,158.0,Automatic,Petrol,"6,3 l/100 km",142 g/km,60.0,Techno 160 CVT Nav Kam360¡ã SHZ ACC BSS,,,,,,,,,,,,,,
118416.0,mercedes-benz,Mercedes-Benz 350,silver,08/2016,2016,30000-40000 EUR,190.0,258.0,Automatic,Diesel,,#NAME?,177600.0,E-Klasse T BlueTEC 4Matic 7G-TRONIC Edition,,,,,,,,,,,,,,
81994.0,hyundai,Hyundai KONA,blue,03/2021,2021,30000-40000 EUR,150.0,204.0,Automatic,Electric,,484 km Reichweite,16892.0,Style Elektro 2WD Navi Soundsystem LED Scheinwerfe,,,,,,,,,,,,,,
42396.0,bmw,BMW 318,red,07/2022,2022,30000-40000 EUR,115.0,156.0,Automatic,Petrol,"5,7 l/100 km",130 g/km,4700.0,318i Touring Advantage NaviProf DrivingAss. LED,,,,,,,,,,,,,,
116961.0,mercedes-benz,Mercedes-Benz E 250,white,04/2015,2015,30000-40000 EUR,155.0,211.0,Automatic,Petrol,"6,6 l/100 km",152 g/km,59000.0,CGI Cabrio Autom. COMAND Airscarf Assist-S,,,,,,,,,,,,,,
134282.0,mitsubishi,Mitsubishi Eclipse Cross,white,09/2022,2022,30000-40000 EUR,72.0,98.0,Automatic,Hybrid,,61 km Reichweite,12082.0,Plug-in Hybrid PLUS Select-Paket,,,,,,,,,,,,,,
121618.0,mercedes-benz,Mercedes-Benz CLA 45 AMG,grey,10/2018,2018,30000-40000 EUR,280.0,381.0,Automatic,Petrol,"6,9 l/100 km",162 g/km,51900.0,4Matic *PERFORMANCE-AGA*MEGA-VOLL*,,,,,,,,,,,,,,
138198.0,nissan,Nissan Qashqai,white,03/2023,2023,30000-40000 EUR,140.0,190.0,Automatic,Petrol,"5,5 l/100 km",121 g/km,10.0,N-Connecta 1.5 VC-T e-POWER 4x2 Winter+Business-Pa,,,,,,,,,,,,,,
164565.0,porsche,Porsche Boxster,silver,03/2004,2004,30000-40000 EUR,196.0,266.0,Manual,Petrol,"10,5 l/100 km",255 g/km,59946.0,S 50 Jahre 550 Spyder*1.Hand*DE*U-Frei*,,,,,,,,,,,,,,
209452.0,toyota,Toyota RAV 4,blue,07/2021,2021,30000-40000 EUR,163.0,222.0,Automatic,Hybrid,"4,4 l/100 km",#NAME?,26898.0,HYBRID-4x4-LED-AUTOM.-LEDER-KAMERA-32.390,,,,,,,,,,,,,,
189113.0,seat,SEAT Ateca,white,03/2023,2023,30000-40000 EUR,110.0,150.0,Automatic,Petrol,"6,7 l/100 km",153 g/km,10.0,1.5TSI FR+Sofort Verf¨¹gbar+,,,,,,,,,,,,,,
