Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail ST (2WD) (5YR),USED,Manual,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,24980,Black / -,"Hamilton, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2013,86,Coupe,2013 Toyota 86 GTS,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.1 L / 100 km,110476,Orange / Leather,"Bundoora, VIC",4 cyl,Coupe, 2 Doors, 4 Seats,20000-30000 AUD
Hyundai,2022,Venue,SUV,2022 Hyundai Venue,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.2 L / 100 km,5045,White / Black,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Suzuki,2015,Vitara,SUV,2015 Suzuki Vitara RT-S,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6 L / 100 km,119404,Orange / -,"Myaree, WA",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mitsubishi,2019,ASX,SUV,2019 Mitsubishi ASX Black Edition (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6 L / 100 km,64001,White / Black,"Wangara, WA",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mitsubishi,2016,ASX,SUV,2016 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,97354,White / -,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Renault,2020,Koleos,SUV,2020 Renault Koleos Intens X-Tronic (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.1 L / 100 km,75005,White / -,"Hobart, TAS",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2017,Tucson,Brisbane City Used Cars T/U: Toowong Automotive,2017 Hyundai Tucson Active X 2WD,USED,Automatic,-,Front,Unleaded,-,92113,Silver / -,"Rocklea, QLD",-,Wagon,,,20000-30000 AUD
Peugeot,2020,308,Wagon,2020 Peugeot 308 Allure Touring,USED,Automatic,"3 cyl, 1.2 L",Front,Unleaded,5 L / 100 km,11906,Grey / Black,"Pinkenba, QLD",3 cyl,Wagon, 5 Doors, 5 Seats,20000-30000 AUD
Daihatsu,2022,Hijet,Just Jap - Cars,2022 Daihatsu Hijet,USED,Manual,-,Other,Unleaded,-,39,Black / -,"Kirrawee, NSW",-,Ute / Tray, 2 Seats,,20000-30000 AUD
Nissan,2017,Pathfinder,SUV,2017 Nissan Pathfinder ST (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Premium,9.9 L / 100 km,133796,Grey / -,"Liverpool, NSW",6 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Audi,2014,A3,Convertible,2014 Audi A3 1.8 Tfsi Ambition,USED,Automatic,"4 cyl, 1.8 L",Front,Premium,5.8 L / 100 km,94700,Grey / Black,"Southbank, VIC",4 cyl,Convertible, 2 Doors, 4 Seats,20000-30000 AUD
Ford,2013,Ranger,Ute / Tray,2013 Ford Ranger XLT 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,9.4 L / 100 km,209825,Grey / Black,"Slacks Creek, QLD",5 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Jeep,2015,Grand,SUV,2015 Jeep Grand Cherokee Limited (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.5 L / 100 km,130100,Black / -,"Sunshine North, VIC",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Holden,2016,Calais,Wagon,2016 Holden Calais V,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.8 L / 100 km,129408,Blue / Beige Cloth,"Phillip, ACT",6 cyl,Wagon, 4 Doors, 5 Seats,20000-30000 AUD
BMW,2015,225I,Hatchback,2015 BMW 225I Active Tourer Luxury Line,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.1 L / 100 km,46232,Blue / Black,"Five Dock, NSW",4 cyl,Hatchback, 4 Doors, 5 Seats,20000-30000 AUD
Volkswagen,2016,Tiguan,SUV,2016 Volkswagen Tiguan 110 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,6.3 L / 100 km,80346,Orange / Black,"Winnellie, NT",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mercedes-Benz,2013,ML250,SUV,2013 Mercedes-Benz ML250 CDI Bluetec (4X4),USED,Automatic,"4 cyl, 2.1 L",AWD,Diesel,6.4 L / 100 km,160539,Grey / -,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2021,I30,Hatchback,2021 Hyundai I30,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,25264,Blue / -,"Milperra, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Ford,2018,Ranger,Ute / Tray,2018 Ford Ranger XL 2.2 (4X4),USED,Automatic,"4 cyl, 2.2 L",4WD,Diesel,8 L / 100 km,235594,White / -,"Traralgon, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Mazda,2017,CX-5,SUV,2017 Mazda CX-5 Maxx Sport (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4 L / 100 km,147966,Red / -,"Mayfield West, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Nissan,2018,Qashqai,SUV,2018 Nissan Qashqai ST,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9 L / 100 km,58999,White / Black,"Pennant Hills, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Volvo,2017,S60,Sedan,2017 Volvo S60 T5 R-Design,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.4 L / 100 km,85417,Blue / -,"Kirrawee, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2020,Kona,SUV,2020 Hyundai Kona GO (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.2 L / 100 km,5212,White / -,"Hamilton, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Subaru,2016,XV,USED Dealer ad,2016 Subaru XV 2.0I-S,USED,-,-,Front,Unleaded,-,128083,Silver / -,"Bundaberg West, QLD",-,Wagon,,,20000-30000 AUD
Nissan,2017,Note,My Car Choice,2017 Nissan Note E-POWER NISMO (HYBRID),USED,Automatic,-,Other,Other,-,68515,White / Black,"Greenacre, NSW",-,Hatchback,,,20000-30000 AUD
Holden,2018,Colorado,Ute / Tray,2018 Holden Colorado LS (4X2),USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.8 L / 100 km,161456,White / Grey,"Moorebank, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2003,Noah,RV Motors,2003 Toyota Noah Welcab,USED,Automatic,-,Front,Unleaded,-,127923,Silver / Grey,"Concord, NSW",-,Wagon,,,20000-30000 AUD
MG,2021,HS,SUV,2021 MG HS Excite,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3 L / 100 km,31113,Red / -,"Bentley, WA",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Subaru,2017,XV,SUV,2017 Subaru XV 2.0I-L,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7 L / 100 km,73901,Orange / -,"Port Macquarie, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Audi,2010,A5,Hatchback,2010 Audi A5 Sportback 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.5 L / 100 km,44175,White / Black,"Artarmon, NSW",4 cyl,Hatchback, 5 Doors, 4 Seats,20000-30000 AUD
Toyota,2012,Kluger,SUV,2012 Toyota Kluger KX-R (4X4) 5 Seat,USED,Automatic,"6 cyl, 3.5 L",4WD,Unleaded,11 L / 100 km,150459,Silver / Black,"Rocklea, QLD",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Nissan,2017,X-Trail,SUV,2017 Nissan X-Trail ST-L (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,71734,Red / Black,"East Maitland, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Holden,2014,Colorado,Dream Automotive QLD,2014 Holden Colorado RG Storm Utility Crew Cab 4dr Spts Auto 6sp 4x4 2.8DT,USED,Automatic,-,Other,-,-,157466,Grey / -,"Carbrook, QLD",-,Ute / Tray,,,20000-30000 AUD
Ford,2014,Ranger,Ute / Tray,2014 Ford Ranger XLT 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2 L / 100 km,239092,White / Black,"Clare, SA",5 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2011,FJ,SUV,2011 Toyota FJ Cruiser,USED,Automatic,"6 cyl, 4 L",4WD,Premium,11.4 L / 100 km,242034,White / Black,"Cannington, WA",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mitsubishi,2016,Triton,Ute / Tray,2016 Mitsubishi Triton GLX Plus (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2 L / 100 km,159987,White / -,"Cardiff, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail TS (4WD) (5YR),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,6 L / 100 km,91859,- / -,"Osborne Park, WA",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2010,Estima,USED Dealer ad,2010 Toyota Estima Aeras G,USED,-,-,Other,-,-,67607,White / -,"Moorabbin, VIC",-,Wagon,,,20000-30000 AUD
Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2 L / 100 km,85582,White / -,"Belmore, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Kia,2019,Cerato,Hatchback,2019 Kia Cerato S Safety Pack,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,49242,Blue / -,"Alexandria, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Toyota,2016,Hilux,Ute / Tray,2016 Toyota Hilux Workmate,USED,Manual,"4 cyl, 2.4 L",Rear,Diesel,7.7 L / 100 km,131986,White / -,"Granville, NSW",4 cyl,Ute / Tray, 2 Doors, 2 Seats,20000-30000 AUD
Honda,2015,Vezel,Top Auto Group,2015 Honda Vezel Hybrid Z,USED,Automatic,-,Other,Unleaded,-,71059,Grey / -,"Blacktown, NSW",-,Wagon,,,20000-30000 AUD
Kia,2018,Cerato,Hatchback,2018 Kia Cerato Sport+,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.2 L / 100 km,65374,Blue / Black,"Arncliffe, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Toyota,2006,HiAce,Nippon Motors,2006 Toyota HiAce (No Badge),USED,Automatic,-,Rear,Unleaded,-,145171,Silver / Black,"Ingleburn, NSW",-,Commercial,,,20000-30000 AUD
Holden,2016,Colorado,Ute / Tray,2016 Holden Colorado LS (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9 L / 100 km,98030,White / -,"Banyo, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,20000-30000 AUD
Kia,2021,Sportage,SUV,2021 Kia Sportage S (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,42730,Silver / -,"Warwick Farm, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2014,Hiace,Commercial,2014 Toyota Hiace LWB,USED,Automatic,"4 cyl, 3 L",Rear,Diesel,8 L / 100 km,188166,Silver / Grey,"Lidcombe, NSW",4 cyl,Commercial, 4 Doors, 2 Seats,20000-30000 AUD
MG,2021,HS,SUV,2021 MG HS Core,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3 L / 100 km,35229,Black / -,"Toowoomba, QLD",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Chrysler,2012,300C,Sedan,2012 Chrysler 300C SRT8,USED,Automatic,"8 cyl, 6.1 L",Rear,Premium,14 L / 100 km,119191,Black / -,"Point Cook, VIC",8 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2017,Corolla,Hatchback,2017 Toyota Corolla Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.1 L / 100 km,83143,White / Grey,"Morphett Vale, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Ford,2017,Escape,SUV,2017 Ford Escape Trend (fwd),USED,Automatic,"4 cyl, 1.5 L",Front,Premium,7.2 L / 100 km,59133,Silver / -,"Kedron, QLD",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6 L / 100 km,56202,White / Black,"Moorebank, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Hyundai,2018,Sonata,Sedan,2018 Hyundai Sonata Active,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.3 L / 100 km,86028,White / -,"Pendle Hill, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Kia,2015,Sportage,SUV,2015 Kia Sportage SI Premium (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.8 L / 100 km,105688,White / Grey,"Lithgow, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Subaru,2019,XV,SUV,2019 Subaru XV 2.0I-L,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7.1 L / 100 km,91185,Silver / Black,"Hendra, QLD",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2020,I30,Hatchback,2020 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,58451,Blue / Black,"North Wollongong, NSW",4 cyl,Hatchback, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2018,Imax,Wagon,2018 Hyundai Imax Active,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8 L / 100 km,190176,Grey / Grey,"Cabramatta, NSW",4 cyl,Wagon, 4 Doors, 8 Seats,20000-30000 AUD
Toyota,2018,Camry,Sedan,2018 Toyota Camry Ascent Sport,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.3 L / 100 km,102587,White / -,"South Hurstville, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2020,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.2 L / 100 km,49154,Silver / -,"Victoria Park, WA",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Honda,2018,Other,Australian Motor Traders,2018 Honda Other,USED,Automatic,-,Front,Premium,-,79997,Black / -,"Haberfield, NSW",-,Hatchback, 5 Seats,,20000-30000 AUD
Toyota,2012,Estima,Don Frost Car Sales,2012 Toyota Estima ACR50,USED,Automatic,-,Other,Unleaded,-,146138,White / -,"Arundel, QLD",-,Wagon,,,20000-30000 AUD
Ford,2013,Territory,SUV,2013 Ford Territory Titanium (rwd),USED,Automatic,"6 cyl, 2.7 L",Rear,Diesel,8.2 L / 100 km,152258,- / Black Leather,"Minchinbury, NSW",6 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Toyota,2012,Estima,Don Frost Car Sales,2012 Toyota Estima ACR50,USED,Automatic,-,Other,Unleaded,-,141650,Blue / -,"Arundel, QLD",-,Wagon,,,20000-30000 AUD
Volkswagen,2014,Transporter,Commercial,2014 Volkswagen Transporter TDI 250 Runner SE,USED,Manual,"4 cyl, 2 L",Front,Diesel,7.5 L / 100 km,164000,White / -,"Hindmarsh, SA",4 cyl,Commercial, 2 Doors, 2 Seats,20000-30000 AUD
Jeep,2017,Grand,SUV,2017 Jeep Grand Cherokee Limited (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.5 L / 100 km,202298,Silver / Black Leather,"Elderslie, NSW",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Kia,2021,Cerato,Hatchback,2021 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,33425,White / -,"Kedron, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Kia,2019,Cerato,Sedan,2019 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,62563,Grey / Black,"Preston, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2017,I30,Hatchback,2017 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,41055,White / Grey,"Revesby, NSW",4 cyl,Hatchback, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2010,Crown,USED Dealer ad,2010 Toyota Crown Hybrid,USED,Automatic,-,Other,Premium,-,110338,White / Black,"Medindie Gardens, SA",-,,,,20000-30000 AUD
Kia,2020,Cerato,Sedan,2020 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,50695,Red / Black,"Hoppers Crossing, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2014,Kluger,SUV,2014 Toyota Kluger GX (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,10.2 L / 100 km,152082,Grey / Black,"Ringwood, VIC",6 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Nissan,2021,X-Trail,Freedom Motors,2021 Nissan X-Trail ST,USED,Automatic,-,Other,Unleaded,-,82482,Blue / -,"Parap, NT",-,Wagon,,,20000-30000 AUD
Ford,2020,Puma,SUV,2020 Ford Puma,USED,Automatic,"3 cyl, 1 L",Front,Premium,5.3 L / 100 km,22300,Blue / -,"Smithfield, NSW",3 cyl,SUV, 5 Doors, 5 Seats,20000-30000 AUD
Hyundai,2016,Tucson,SUV,2016 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.8 L / 100 km,122401,Blue / -,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Jeep,2013,Grand,SUV,2013 Jeep Grand Cherokee Laredo (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Premium,10.4 L / 100 km,137413,Grey / Grey,"Woodridge, QLD",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2015,Veloster,Hatchback,2015 Hyundai Veloster,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4 L / 100 km,138263,White / Black,"Minchinbury, NSW",4 cyl,Hatchback, 3 Doors, 4 Seats,20000-30000 AUD
Subaru,2018,Outback,SUV,2018 Subaru Outback 2.0D,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.3 L / 100 km,148667,Silver / 2018/12,"Dandenong South, VIC",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
MG,2020,HS,Von Bibra Group Robina USED,2020 MG HS Essence,USED,Automatic,-,Front,Premium,-,20204,Red / Black,"Robina, QLD",-,SUV,,,20000-30000 AUD
Hyundai,2021,I30,Hatchback,2021 Hyundai I30,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,33454,White / Black,"Nundah, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Suzuki,2018,Swift,Hatchback,2018 Suzuki Swift GL Navigator,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,4.8 L / 100 km,15878,Red / -,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Toyota,2017,Camry,Sedan,2017 Toyota Camry Altise,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,89683,Grey / -,"South Hurstville, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Nissan,2015,Pathfinder,SUV,2015 Nissan Pathfinder TI (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Premium,9.9 L / 100 km,130247,Black / -,"Coburg North, VIC",6 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Toyota,2016,Hilux,Ute / Tray,2016 Toyota Hilux Workmate,USED,Manual,"4 cyl, 2.4 L",Rear,Diesel,7.7 L / 100 km,167561,White / Cloth,"Liverpool, NSW",4 cyl,Ute / Tray, 2 Doors, 2 Seats,20000-30000 AUD
Volkswagen,2013,Amarok,Mr Car,2013 Volkswagen Amarok 2H TDI420 Highline Utility Dual Cab 4dr Auto 8sp 4Motion (4X,USED,Automatic,-,Other,Diesel,-,231521,Grey / -,"Rouse Hill, NSW",-,Ute / Tray,,,20000-30000 AUD
Mazda,2018,3,Hatchback,2018 Mazda 3 SP25 GT,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.1 L / 100 km,83985,Blue / Black,"Pakenham, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Jeep,2015,Grand,SUV,2015 Jeep Grand Cherokee Laredo (4X2),USED,Automatic,"6 cyl, 3.6 L",Rear,Premium,10.1 L / 100 km,98864,Red / Black,"Berwick, VIC",6 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Hyundai,2017,Elantra,Sedan,2017 Hyundai Elantra SR Turbo (red),USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.2 L / 100 km,85500,White / 2017/07,"Albion, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Mazda,2022,2,Hatchback,2022 Mazda 2 G15 Evolve,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,5.2 L / 100 km,11824,Grey / -,"Wollongong, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Mazda,2018,3,Hatchback,2018 Mazda 3 Maxx Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,5.8 L / 100 km,81747,Grey / -,"Edwardstown, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Hyundai,2014,Santa,SUV,2014 Hyundai Santa FE Highlander Crdi (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.3 L / 100 km,158593,White / Black,"Cabramatta, NSW",4 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Suzuki,2017,Swift,Hatchback,2017 Suzuki Swift GL Navigator,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,4.8 L / 100 km,12100,Grey / Grey,"New Lambton, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Holden,2016,Commodore,Sedan,2016 Holden Commodore Evoke,USED,Automatic,"6 cyl, 3 L",Rear,Unleaded,8.3 L / 100 km,59689,Red / Black,"Blacktown, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Holden,2015,UTE,Ute / Tray,2015 Holden UTE SV6 Lightning,USED,Manual,"6 cyl, 3.6 L",Rear,Unleaded,9.8 L / 100 km,151993,White / -,"Forbes, NSW",6 cyl,Ute / Tray, 2 Doors, 2 Seats,20000-30000 AUD
Nissan,2018,Qashqai,SUV,2018 Nissan Qashqai ST,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9 L / 100 km,111988,White / -,"Pendle Hill, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mazda,2017,3,Sedan,2017 Mazda 3 SP25,USED,Manual,"4 cyl, 2.5 L",Front,Unleaded,6.5 L / 100 km,59479,Red / Grey,"Revesby, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Volkswagen,2018,Passat,Sedan,2018 Volkswagen Passat 132 TSI Comfortline,USED,Automatic,"4 cyl, 1.8 L",Front,Premium,6 L / 100 km,92266,Black / Black Cloth,"Burwood, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Jeep,2018,Compass,SUV,2018 Jeep Compass Longitude (fwd),USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,7.9 L / 100 km,84230,White / -,"Elderslie, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,2013,Hilux,Ute / Tray,2013 Toyota Hilux Workmate,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,11.5 L / 100 km,20012,Blue / Grey,"Hamilton North, NSW",4 cyl,Ute / Tray, 2 Doors, 3 Seats,20000-30000 AUD
Audi,2016,A4,Sedan,2016 Audi A4 2.0 Tfsi Quattro S Tronic SPT,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.3 L / 100 km,120150,Silver / Black,"Maryville, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,20000-30000 AUD
Holden,2014,Colorado,SUV,2014 Holden Colorado 7 LTZ (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.4 L / 100 km,138550,- / -,"Wangaratta, VIC",4 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Mitsubishi,2017,Outlander,SUV,2017 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,6.8 L / 100 km,108933,White / -,"West End, QLD",4 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
Hyundai,2017,Tucson,SUV,2017 Hyundai Tucson Active X (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,144502,Silver / -,"Boronia, VIC",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Suzuki,2019,Swift,Hatchback,2019 Suzuki Swift GL Navigator,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,4.8 L / 100 km,63825,Blue / Black,"Ferntree Gully, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,20000-30000 AUD
Subaru,2015,Outback,SUV,2015 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,7.3 L / 100 km,109232,Red / -,"Blacktown, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Toyota,1998,Landcruiser,SUV,1998 Toyota Landcruiser GXL (4X4),USED,Manual,"6 cyl, 4.5 L",4WD,Unleaded,0 L / 100 km,252221,Silver / Black,"Cheltenham, VIC",6 cyl,SUV, 4 Doors, 8 Seats,20000-30000 AUD
Land,2017,Rover,SUV,2017 Land Rover Discovery Sport TD4 150 SE 5 Seat,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.3 L / 100 km,167968,Grey / Black,"Cessnock, NSW",4 cyl,SUV, 4 Doors, 5 Seats,20000-30000 AUD
Mitsubishi,2018,Outlander,SUV,2018 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,7.2 L / 100 km,76261,Silver / -,"Wangara, WA",4 cyl,SUV, 4 Doors, 7 Seats,20000-30000 AUD
