Source,Company Name,ICB Industry,Admission Date,ICB Super-Sector,Country of Incorporation,World Region,Market,International Issuer,Company Market Cap (￡m),Stock Code,Listing Status,Director's English Name,Capacity,Position,Appointment Date (yyyy-mm-dd),Resignation Date (yyyy-mm-dd),wiki_title,wiki_url,area_served,company_type,founded,founders,headquarters,industry,key_people,net_income,num_employees,operating_income,owner,parent,products,revenue,subsidiaries,total_assets,total_equity,traded_as,website
London,LARSEN AND TOUBRO LIMITED,Industrials,2004-9-27 0:00,Construction and Materials,India,Asia,ADMISSION TO TRADING ONLY,Yes,,,,,,,,,Larsen & Toubro,https://en.wikipedia.org/wiki/Larsen_%26_Toubro,Worldwide,Public,"7 February 1946; 79 years ago (7 February 1946) Bombay, Bombay Presidency, British India(present-day Mumbai, Maharashtra, India)",Henning Holck-LarsenSøren Kristian Toubro,"L&T House, Ballard Estate, Mumbai, Maharashtra, India",Conglomerate,A. M. Naik (Chairman Emeritus)S. N. Subrahmanyan (Chairman & MD)R. Shankar Raman (CFO),"₹17,687 crore (US$2.1 billion) (2025)","407,438 (including 348,094 workmen) (2024)","₹23,104 crore (US$2.7 billion) (2025)",,,Construction & Mining MachineryDefence Equipment and VesselsHeavy EquipmentPower Generation EquipmentRubber Processing MachineryValves,"₹259,859 crore (US$31 billion) (2025)",LTIMindtree L&T Technology Services L&T Heavy Engineering L&T Metro Rail L&T Realty L&T Shipbuilding,"₹379,524 crore (US$45 billion) (2025)","₹115,404 crore (US$14 billion) (2025)",BSE: 500510NSE: LTBSE SENSEX constituentNSE NIFTY 50 constituent,www.larsentoubro.com
London,LATHAM (JAMES) PLC,Industrials,2004-12-31 0:00,Industrial Goods and Services,United Kingdom,Europe,AIM,No,173.87,,,,,,,,Arbuthnot Latham,https://en.wikipedia.org/wiki/Arbuthnot_Latham,,Limited company,13 May 1833 (re-founded August 1994),,"London, England",Financial services,Sir Nigel Boardman(Chairman)Sir Henry Angest(President)Andrew Salmon(CEO),£16.5 million (2022),,£137.4 million (2022),,Arbuthnot Banking Group plc,Private bankingCommercial bankingWealth managementInvestment management,£120 million (2022),Renaissance Asset Finance,,,AIM: ARBB FTSE AIM All-Share Component,www.arbuthnotlatham.co.uk
London,LAW DEBENTURE CORPORATION PLC,Financials,1946-7-10 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,596.91,,,,,,,,Law Debenture,https://en.wikipedia.org/wiki/Law_Debenture,,Public company,1889,,"London, United Kingdom",Financial services,"Robert Hingley (Chair, official)",£43.9 million (2024),,£47.4 million (2024),,,,£98.3 million (2024),,,,LSE: LWDBFTSE 250 component,lawdebenture.com
London,LEARNING TECHNOLOGIES GROUP PLC,Technology,2013-11-8 0:00,Technology,United Kingdom,Europe,AIM,No,928.7,,,,,,,,IEEE Transactions on Learning Technologies,https://en.wikipedia.org/wiki/IEEE_Transactions_on_Learning_Technologies,,,,,,,,,,,,,,,,,,,
London,LEEDS GROUP PLC,Basic Materials,2002-3-13 0:00,Basic Resources,United Kingdom,Europe,AIM,No,3.69,,,,,,,,University of Leeds,https://en.wikipedia.org/wiki/University_of_Leeds,,Public,,,,,,,,,,,,,,,,,leeds.ac.uk
London,LEGAL & GENERAL GROUP PLC,Financials,1979-7-2 0:00,Insurance,United Kingdom,Europe,MAIN MARKET,No,11026.83,,,,,,,,Legal & General,https://en.wikipedia.org/wiki/Legal_%26_General,,Public limited company,1836; 189 years ago (1836),,"London, England, UK",Financial services Asset management,Sir John Kingman (chairman)António Simões (CEO),£0.195 billion (2024),,£0.542 billion (2024),,,"Investments, Lifetime Mortgages, Pensions, Annuities, Life Insurance",£10.574 billion (2024),,£544.167 billion (2024),£3.511 billion (2024),LSE: LGENFTSE 100 Component,group.legalandgeneral.com/en
London,LEKOIL LIMITED,Energy,2013-5-17 0:00,Energy,Cayman Islands,North America,AIM,Yes,10.73,,,,,,,,Lekoil,https://en.wikipedia.org/wiki/Lekoil,Africa,Private,2010,"Olalekan (""Lekan"") Akinyanmi","Cayman Islands, London and Lagos",Oil and Gas,Shareholders and Board,,,,,,Crude OilNatural Gas,,LEKOIL Oil and Gas Investments Limited,,,,www.lekoil.com
London,LENTA PLC,Consumer Staples,2014-3-5 0:00,"Personal Care, Drug and Grocery Stores",British Virgin Islands,North America,MAIN MARKET,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LG ELECTRONICS INC,Consumer Discretionary,2002-9-5 0:00,Consumer Products and Services,South Korea,Asia,MAIN MARKET,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LIDCO GROUP PLC,Health Care,2001-7-5 0:00,Health Care,United Kingdom,Europe,AIM,No,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LIFE SETTLEMENT ASSETS PLC,Financials,2018-3-26 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,70.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LIMITLESS EARTH PLC,Financials,2014-5-12 0:00,Financial Services,United Kingdom,Europe,AIM,No,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LINDSELL TRAIN INVESTMENT TRUST PLC,Financials,2001-1-22 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LIONTRUST ASSET MANAGEMENT PLC,Financials,1999-7-21 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,761.84,,,,,,,,Liontrust Asset Management,https://en.wikipedia.org/wiki/Liontrust_Asset_Management,,Public limited company,2 August 1994; 31 years ago (1994-08-02),,"London, England",Investment management,Luke Savage(Chairman)John Ions(Chief Executive),£(3.5) million (2024),,£(1.8) million (2024),,,Asset Management services,£197.9 million (2024),,,,LSE: LIOFTSE 250 Component,liontrust.co.uk
London,LITE-ON TECHNOLOGY CORPORATION,Technology,1996-9-27 0:00,Technology,Taiwan,Asia,PROFESSIONAL SECURITIES MARKET,Yes,,,,,,,,,Tripp Lite,https://en.wikipedia.org/wiki/Tripp_Lite,,Subsidiary,1922,Graham Trippe,"Chicago, Illinois, United States","Computer hardware, electrical equipment",Barre Seid,,> 450,,,Eaton Corporation,"UPS systems, PDUs, surge protectors, power inverters, electrical cables, racks",,,,,,https://tripplite.eaton.com
London,LITIGATION CAPITAL MANAGEMENT LIMITED,Financials,2018-12-19 0:00,Financial Services,Australia,Pacific,AIM,Yes,63.61,,,,,,,,Touradji Capital Management,https://en.wikipedia.org/wiki/Touradji_Capital_Management,,,,,,,,,,,,,,,,,,,
London,LIVE COMPANY GROUP PLC,Consumer Discretionary,2001-8-15 0:00,Media,United Kingdom,Europe,AIM,No,8.26,,,,,,,,Live Company Group,https://en.wikipedia.org/wiki/Live_Company_Group,,public,23 June 1959 (1959-06-23) in London(Ceylon & Indian Planters' Holdings)16 August 2001 (2001-08-16)(backdoor listing of World Sport Group plc),David Ciclitira (Parallel Media Group),"Surrey, United Kingdom",,David Ciclitira (Chairman),"£0611,000 (2015)",,"(£266,000) (2015)",David Ciclitira(33.92%)Harwood Capital LLP(28.23%)BNY (OCS) Nominees(06.31%)Ranjit Murugason(06.11%)general public(25.43%),,,"£0241,000 (2015)",Parallel Media Hong KongParallel Media Korea (New Media)Parallel Media Group AsiaThe Championship (Singapore)Parallel Media EuropeParallel Smart MediaParallel Smart Media UKPGAA Media,"£1,536,000 (2015)","(£1,162,000) (2015)",AIM: LVCG,www.livecompanygroup.com
London,LIVERMORE INVESTMENTS GROUP LIMITED,Financials,2005-6-15 0:00,Financial Services,British Virgin Islands,North America,AIM,Yes,60.31,,,,,,,,Livermore Investment Group,https://en.wikipedia.org/wiki/Livermore_Investment_Group,,,2006; 19 years ago (2006),Noam Lanir,,Financial industryInvestments and loans,,,,,,,,,,,,LSE: LIV,Official website
London,LLOYDS BANKING GROUP PLC,Financials,1986-10-8 0:00,Banks,United Kingdom,Europe,MAIN MARKET,No,19842.3,,,,,,,,Lloyds Banking Group,https://en.wikipedia.org/wiki/Lloyds_Banking_Group,United Kingdom,Public,16 January 2009; 16 years ago (2009-01-16)[note 1],,"London, England, UK(operational headquarters) Edinburgh, Scotland, UK(registered office)",Banking Financial services,Robin Budenberg (chairman) Charlie Nunn (chief executive),£4.477 billion (2024),"63,000 (2025)",£5.971 billion (2024),,,Asset management Retail banking Commercial banking Investment banking Private banking General insurance Life assurance Pensions Investment management Wealth Management,£34.281 billion (2024),Lloyds Bank Bank of Scotland Scottish Widows Lloyds Development Capital Agricultural Mortgage Corporation Black Horse Lex Autolease,£906.697 billion (2024),£45.888 billion (2024),LSE: LLOY NYSE: LYG FTSE 100 component,lloydsbankinggroup.com
London,LMS CAPITAL PLC,Financials,2009-6-30 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LOCATION SCIENCES GROUP PLC,Technology,2008-4-21 0:00,Technology,United Kingdom,Europe,AIM,No,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LOK'N STORE GROUP PLC,Real Estate,2000-6-28 0:00,Real Estate,United Kingdom,Europe,AIM,No,155.42,,,,,,,,Lok'nStore,https://en.wikipedia.org/wiki/Lok%27nStore,,Public,1995,,"Farnborough, Hampshire, UK",Storage,"Andrew Jacobs (Chair), Ray Davies (Finance Director), Neil Newman (Managing Director), Tom Lampard (Property Director)",,200+ (2024),,,,,£25.3 million. Up 12.1% (2022: £22.5 million),,,,LSE: LOK,www.loknstore.co.uk
London,LONDON & ASSOCIATED PROPERTIES PLC,Real Estate,1944-11-29 0:00,Real Estate,United Kingdom,Europe,MAIN MARKET,No,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LONDON FINANCE & INVESTMENT GROUP PLC,Financials,1946-11-13 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LONDONMETRIC PROPERTY PLC,Real Estate,2010-10-1 0:00,Real Estate,United Kingdom,Europe,MAIN MARKET,No,1960.36,,,,,,,,LondonMetric Property,https://en.wikipedia.org/wiki/LondonMetric_Property,,Public,2007,,"London, England, UK",Property,"Alistair Elliott, ChairmanAndrew Jones, CEO",£119.9 million (2024),,£161.3 million (2024),,,,£178.1 million (2024),,,,LSE: LMPFTSE 100 component,londonmetric.com
London,LONDON SECURITY PLC,Industrials,1999-12-30 0:00,Industrial Goods and Services,United Kingdom,Europe,AIM,No,269.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LONDON STOCK EXCHANGE GROUP PLC,Financials,2001-7-20 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,29092.79,,,,,,,,London Stock Exchange,https://en.wikipedia.org/wiki/London_Stock_Exchange,,Stock exchange,30 December 1801; 223 years ago (1801-12-30),,,,Don Robert (Chairman) Julia Hoggett (CEO),,,,London Stock Exchange Group,,,,,,,,www.londonstockexchange.com
London,LONGBOAT ENERGY PLC,Energy,2019-11-28 0:00,Energy,United Kingdom,Europe,AIM,No,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LOOKERS PLC,Consumer Discretionary,1973-6-21 0:00,Retail,United Kingdom,Europe,MAIN MARKET,No,81.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LOOPUP GROUP PLC,Technology,2016-8-24 0:00,Technology,United Kingdom,Europe,AIM,No,119.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LOUNGERS PLC,Consumer Discretionary,2019-4-29 0:00,Travel and Leisure,United Kingdom,Europe,AIM,No,145.92,,,,,,,,Loungers,https://en.wikipedia.org/wiki/Loungers,United Kingdom,Fast casual restaurant,2002,Alex ReilleyDavid ReidJake Bishop,,Cafes RestaurantsBars,,,,,,,,,,,,,loungers.co.uk
London,LOWLAND INVESTMENT COMPANY PLC,Financials,1966-4-5 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,240.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LPA GROUP PLC,Industrials,2002-5-7 0:00,Industrial Goods and Services,United Kingdom,Europe,AIM,No,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LSL PROPERTY SERVICES PLC,Real Estate,2006-11-21 0:00,Real Estate,United Kingdom,Europe,MAIN MARKET,No,213.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LUCECO PLC,Industrials,2016-10-17 0:00,Industrial Goods and Services,United Kingdom,Europe,MAIN MARKET,No,366.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,LUCKY CEMENT LIMITED,Industrials,2008-5-14 0:00,Construction and Materials,Pakistan,Asia,PROFESSIONAL SECURITIES MARKET,Yes,,,,,,,,,Lucky Cement,https://en.wikipedia.org/wiki/Lucky_Cement,,Public,1993,Abdul Razzak Tabba,"Karachi, Pakistan",,Muhammad Ali Tabba (CEO)Muhammad Sohail Tabba (chairman),Rs. 76.96 billion (US$270 million) (2025),"7,092 (2024)",Rs. 100.08 billion (US$350 million) (2025),Yunus Brothers Group,,Ordinary Portland Cement Sulphate Resistant Cement Clinker Block Cement,Rs. 449.63 billion (US$1.6 billion) (2025),Lucky Core Industries (55%)Lucky Electric Power (100%)Lucky Motor Corporation (71.55%)Lucky Rawji (50%)Najmat Al Samawa (50%)Yunus Energy Limited (20%),Rs. 729.36 billion (US$2.5 billion) (2025),Rs. 388.04 billion (US$1.3 billion) (2025),PSX: LUCK KSE 100 component KSE 30 component,lucky-cement.com
London,LXI REIT PLC,Real Estate,2017-2-27 0:00,Real Estate,United Kingdom,Europe,MAIN MARKET,No,570.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MACAU PROPERTY OPPORTUNITIES FUND LIMITED,Financials,2010-6-30 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MACFARLANE GROUP PLC,Industrials,1973-6-20 0:00,Industrial Goods and Services,United Kingdom,Europe,MAIN MARKET,No,129.25,,,,,,,,Macfarlane Group,https://en.wikipedia.org/wiki/Macfarlane_Group,,,1949,Lord Macfarlane of Bearsden,"Glasgow, Scotland",Packaging,"Aleen Gulvanessian (Chair)Peter Atkinson, (CEO)",£15.5 million (2024),"1,000 (2024)",£23.6 million (2024),,,,£270.4 million (2024),,,,LSE: MACF,www.macfarlanegroup.com
London,MADINET NASR FOR HOUSING & DEVELOPMENT S.A.E.,Real Estate,2017-12-22 0:00,Real Estate,Egypt,Middle East,ADMISSION TO TRADING ONLY,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAESTRANO GROUP PLC,Technology,2018-5-30 0:00,Technology,United Kingdom,Europe,AIM,No,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAGYAR TELEKOM TELECOMMUNICATIONS PLC,Telecommunications,2004-9-27 0:00,Telecommunications,Hungary,Europe,ADMISSION TO TRADING ONLY,Yes,,,,,,,,,Magyar Telekom,https://en.wikipedia.org/wiki/Magyar_Telekom,Central and Eastern Europe,Public Subsidiary,,,"Budapest, Hungary",Telecommunications,Rékasi Tibor (CEO),"HUF 62,954 million (2022)","6,711 (2022)","HUF 109,178 million (2022)",,Deutsche Telekom (61.39%),"Fixed Telephony, Mobile Telephony, Broadband Internet, IT Services, Networking Solutions, Digital TV","HUF 746,669 million (2022)",Makedonski Telekom,"HUF 1,456,417 million (2022)","HUF 734,776 million (2022)",BPSE: MTELEKOMBUX ComponentCETOP20 Component,www.telekom.hu
London,MAHINDRA & MAHINDRA LIMITED,Consumer Discretionary,2004-9-27 0:00,Automobiles and Parts,India,Asia,ADMISSION TO TRADING ONLY,Yes,,,,,,,,,Mahindra & Mahindra,https://en.wikipedia.org/wiki/Mahindra_%26_Mahindra,Worldwide,Public,2 October 1945; 80 years ago (1945-10-02),J. C. Mahindra K. C. Mahindra Malik Ghulam Muhammad,"Worli, Mumbai, India",Automotive,Anand Mahindra (Chairman) Anish Shah (MD & CEO) Rajesh Jejurikar(Executive Director AFS),"₹12,929 crore (US$1.5 billion) (FY2025)","140,619 (2022)","₹24,892 crore (US$2.9 billion) (FY2024)",,Mahindra Group,Automobiles Luxury SUVs Commercial vehicles Tractors Motorcycles,"₹159,211 crore (US$19 billion) (FY2025)",Mahindra Tractors Mahindra Truck and Bus Division Jawa Motorcycles Yezdi Automobili Pininfarina Pininfarina SML Mahindra,"₹83,811 crore (US$9.9 billion) (FY2024)","₹52,276 crore (US$6.2 billion) (FY2024)",BSE: 500520 NSE: M&M BSE SENSEX constituent NSE NIFTY 50 constituent,auto.mahindra.com
London,MAIL.RU GROUP LIMITED,Technology,2010-11-11 0:00,Technology,British Virgin Islands,North America,MAIN MARKET,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAINTEL HOLDINGS PLC,Telecommunications,2016-4-28 0:00,Telecommunications,United Kingdom,Europe,AIM,No,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAJEDIE INVESTMENTS PLC,Financials,1941-3-5 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MALVERN INTERNATIONAL PLC,Industrials,2004-12-10 0:00,Industrial Goods and Services,United Kingdom,Europe,AIM,No,1.63,,,,,,,,Malvern College,https://en.wikipedia.org/wiki/Malvern_College,,Public SchoolPrivate boarding and day school,,,,,,,,,,,,,,,,,www.malverncollege.org.uk
London,MANCHESTER & LONDON INVESTMENT TRUST PLC,Financials,1997-12-8 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,239.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MANDARIN ORIENTAL INTERNATIONAL LD,Consumer Discretionary,1990-1-22 0:00,Travel and Leisure,Bermuda,North America,MAIN MARKET,Yes,3732.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MANDO MACHINERY CORPORATION,Consumer Discretionary,1995-6-2 0:00,Automobiles and Parts,South Korea,Asia,MAIN MARKET,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAN GROUP PLC,Financials,2012-11-6 0:00,Financial Services,Jersey,Europe,MAIN MARKET,No,1578.44,,,,,,,,Man Group,https://en.wikipedia.org/wiki/Man_Group,Worldwide,Public,1783; 242 years ago (1783),James Man,"London, United Kingdom",Financial services,"Anne Wade ChairmanRobyn Grew, CEOAntoine Forterre, CFO",US$298 million (2024),,US$398 million (2024),,,Investment products,"US$1,434 million (2024)",,,,LSE: EMGFTSE 250 component,www.man.com
London,MANOLETE PARTNERS PLC,Financials,2018-12-14 0:00,Financial Services,United Kingdom,Europe,AIM,No,114.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MANX FINANCIAL GROUP PLC,Financials,2008-1-30 0:00,Financial Services,Isle of Man,Europe,AIM,No,8.27,,,,,,,,Manx Financial Group,https://en.wikipedia.org/wiki/Manx_Financial_Group,,Public,1935,,"Douglas, Isle of Man",BankingFinancial services,"Jim Mellon, (Executive Chairman)Douglas Grant (CEO)",£5.29 million (2023),,£31.5 million (2023),,,,£53.15 million (2023),,,,LSE: MFX,www.mfg.im
London,MARBLE POINT LOAN FINANCING LIMITED,Financials,2018-2-13 0:00,Financial Services,Guernsey,Europe,MAIN MARKET,No,82.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MARECHALE CAPITAL PLC,Financials,2008-3-3 0:00,Financial Services,United Kingdom,Europe,AIM,No,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MARKS AND SPENCER GROUP PLC,Consumer Discretionary,2002-3-19 0:00,Retail,United Kingdom,Europe,MAIN MARKET,No,1741.25,,,,,,,,Marks & Spencer,https://en.wikipedia.org/wiki/Marks_%26_Spencer,Worldwide,Public limited company,"1884; 141 years ago (1884)Leeds, West Riding of Yorkshire, England",Michael MarksThomas Spencer,London,Retail,Archie Norman (Chairman)Stuart Machin (Chief Executive),£291.9 million (2025),"64,000 (2025)",£624.3 million (2025),,Marks and Spencer Group P.L.C. (2016–present),,"£13,816.8 million (2025)",,,,LSE: MKSFTSE 100 Component,marksandspencer.com
London,MARLOWE PLC,Industrials,2016-3-31 0:00,Industrial Goods and Services,United Kingdom,Europe,AIM,No,301.54,,,,,,,,Thomas Marlowe,https://en.wikipedia.org/wiki/Thomas_Marlowe,,,,,,,,,,,,,,,,,,,
London,MARSHALL MOTOR HOLDINGS PLC,Consumer Discretionary,2015-4-2 0:00,Retail,United Kingdom,Europe,AIM,No,102.88,,,,,,,,Marshall Group,https://en.wikipedia.org/wiki/Marshall_Group,,UK Private Limited Company,1 October 1909,,"Cambridge City Airport, UK",Aerospace & Defence,Roger Hardy (Chair)Gareth Williams (CEO Engineering Businesses),£1.9 million[citation needed],"over 2,000[citation needed]",£4.1 million[citation needed],,,C-130 maintenanceDeployable infrastructureAdvanced structuresEngineering,£321 million[citation needed],,,,,https://marshallgroup.com/
London,MARSHALLS PLC,Industrials,2004-7-8 0:00,Construction and Materials,United Kingdom,Europe,MAIN MARKET,No,1339.35,,,,,,,,Marshalls plc,https://en.wikipedia.org/wiki/Marshalls_plc,,Public limited company,1890,,"Elland, West Yorkshire",Natural stone and concrete hard landscaping,Vanda Murray (Chair)Simon Bourne (interim CEO),£31.0 million (2024),,£53.9 million (2024),,,,£619.2 million (2024),,,,LSE: MSLHFTSE 250 component,marshalls.co.uk
London,MARSH & MCLENNAN COS. INC,Financials,1980-6-6 0:00,Insurance,United States,North America,MAIN MARKET,Yes,31731.53,,,,,,,,Marsh McLennan,https://en.wikipedia.org/wiki/Marsh_McLennan,,Public,"1905; 120 years ago (1905), in Chicago, Illinois, U.S.",,"1166 Avenue of the Americas,New York City, New York, U.S.",Insurance brokersProfessional services,H. Edward Hanway(chairman)Dominick Burke(vice chairman)John Q. Doyle(president and CEO),US$4.06 billion (2024),"c. 90,000 (2024)",US$5.82 billion (2024),,,,US$24.5 billion (2024),MarshGuy CarpenterMercerOliver Wyman,US$56.5 billion (2024),US$13.5 billion (2024),NYSE: MMCS&P 500 component,marshmclennan.com
London,MARSTON'S PLC,Consumer Discretionary,1947-5-23 0:00,Travel and Leisure,United Kingdom,Europe,MAIN MARKET,No,306.37,,,,,,,,Marston's plc,https://en.wikipedia.org/wiki/Marston%27s_plc,,Public,1834; 191 years ago (1834),John Marston,"Wolverhampton, England",Hospitality (originally brewing),William Rucker (chairman)Justin Platt (CEO - effective from 10 January 2024),£71.6 million (2025),"10,000 (2025)",£179.7 million (2025),,,"Pubs, hotels, restaurants",£897.9 million (2025),,,,LSE: MARS,www.marstonspubs.co.uk
London,MARTIN CURRIE GLOBAL PORTFOLIO TRUST PLC,Financials,1999-3-22 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,277.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MARUWA CO. LTD,Industrials,2000-12-18 0:00,Industrial Goods and Services,Japan,Asia,MAIN MARKET,Yes,923.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MARWYN VALUE INVESTORS LIMITED,Financials,2008-12-8 0:00,Financial Services,Cayman Islands,North America,MAIN MARKET,Yes,67.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MATOMY MEDIA GROUP LTD.,Consumer Discretionary,2014-7-11 0:00,Media,Israel,Middle East,MAIN MARKET,Yes,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MATTIOLI WOODS PLC,Financials,2005-11-23 0:00,Financial Services,United Kingdom,Europe,AIM,No,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAVEN INCOME AND GROWTH VCT 3 PLC,Financials,2001-12-12 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,MAVEN INCOME AND GROWTH VCT 5 PLC,Financials,2000-12-4 0:00,Financial Services,United Kingdom,Europe,MAIN MARKET,No,36.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
