Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger XLS 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.6 L / 100 km,8526,Silver / -,"Elizabeth, SA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Audi,2018,Q5,SUV,2018 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.3 L / 100 km,30911,Silver / Black,"Southport, QLD",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2018,Kluger,SUV,2018 Toyota Kluger Grande (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,Unleaded,9.5 L / 100 km,73536,Grey / -,"Hobart, TAS",6 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Isuzu,2017,MU-X,SUV,2017 Isuzu MU-X LS-T (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.9 L / 100 km,46480,White / -,"Bentley, WA",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Mini,2022,3D,Hatchback,2022 Mini 3D Hatch Cooper SE Classic,USED,Automatic,0 L,Front,Electric,0 L / 100 km,6200,Red / Carbon Black Leatherette,"Darlinghurst, NSW",0 L,Hatchback, 3 Doors, 4 Seats,50000-60000 AUD
Kia,2021,Sportage,SUV,2021 Kia Sportage GT-Line (awd),USED,Automatic,"4 cyl, 1.6 L",AWD,Unleaded,7.2 L / 100 km,19845,Grey / Black,"Reynella, SA",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Land,2018,Rover,Perth City Prestige,2018 Land Rover Range Rover Evoque TD4 132kW SE Dynamic,USED,Automatic,-,Other,Diesel,-,96000,White / Black,"Victoria Park, WA",-,Wagon,,,50000-60000 AUD
FPV,2010,F6,Sedan,2010 FPV F6,USED,Automatic,"6 cyl, 4 L",Rear,Premium,12.1 L / 100 km,157266,Black / -,"Liverpool, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,138873,Black / -,"Darwin, NT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Mercedes-Benz,2014,ML63,SUV,2014 Mercedes-Benz ML63 AMG (4X4),USED,Automatic,"8 cyl, 5.5 L",AWD,Premium,11.8 L / 100 km,130352,Silver / Black Leather,"Minchinbury, NSW",8 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2023,Corolla,SUV,2023 Toyota Corolla Cross GXL AWD Hybrid,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,4.4 L / 100 km,32,Green / Black,"Oakleigh, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,35430,White / Black,"Hendra, QLD",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 GX (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,124,White / 2022/07,"Dandenong South, VIC",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR HI-Rider (4X2),USED,Manual,"4 cyl, 2.8 L",Rear,Diesel,7.1 L / 100 km,10128,White / Black,"Kedron, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
BMW,2018,X5,SUV,2018 BMW X5 Sdrive 25D M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Diesel,5.5 L / 100 km,51526,White / -,"Mansfield, QLD",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,76487,White / -,"Preston, VIC",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Hyundai,2022,Tucson,SUV,2022 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.3 L / 100 km,25291,White / Black,"Camdale, TAS",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Mitsubishi,2022,Triton,Ute / Tray,2022 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6 L / 100 km,13732,White / Cloth,"Nundah, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Mercedes-Benz,2019,GLC200,SUV,2019 Mercedes-Benz GLC200,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.2 L / 100 km,32883,Grey / -,"Rozelle, NSW",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Ford,2017,Mustang,USED Dealer ad,2017 Ford Mustang GT Fastback SelectShift,USED,Automatic,-,Rear,Premium,-,44283,Blue / -,"Welshpool, WA",-,,,,50000-60000 AUD
Mitsubishi,2020,Pajero,SUV,2020 Mitsubishi Pajero Sport Exceed (4X4) 7 Seat,USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8 L / 100 km,57775,White / Black,"Rockingham, WA",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
BMW,2018,X3,SUV,2018 BMW X3 Xdrive 30I,USED,Automatic,"4 cyl, 2 L",4WD,Premium,7.6 L / 100 km,75000,Black / Leather Vernasca Bla,"Sylvania, NSW",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Hyundai,2021,Kona,SUV,2021 Hyundai Kona Elite Electric EXT Range,USED,Automatic,0 L,Front,Electric,0 L / 100 km,26582,Blue / Black,"Brooklyn, VIC",0 L,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Kia,2022,Niro,SUV,2022 Kia Niro HEV GT-Line BLK C Pillar (hyb),USED,Automatic,"4 cyl, 1.6 L",Front,Hybrid,4 L / 100 km,3085,Grey / Grey,"Ferntree Gully, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Nissan,2022,X-Trail,SUV,2022 Nissan X-Trail TI (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,7.8 L / 100 km,10844,White / Grey,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser 2WD Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,28050,Blue / -,"Bentley, WA",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Lexus,2018,RX,LEXUS OF TOOWOOMBA,2018 Lexus RX Crafted Edition,USED,Automatic,-,AWD,Unleaded,-,76800,White / Black / Leather,"Toowoomba, QLD",-,Wagon,,,50000-60000 AUD
Lexus,2018,NX300,SUV,2018 Lexus NX300 F Sport (awd),USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.9 L / 100 km,45584,Grey / Leather,"Bundoora, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Isuzu,2021,D-MAX,Ute / Tray,2021 Isuzu D-MAX LS-U (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,16799,Blue / Cloth,"Liverpool, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,Camry,Sedan,2021 Toyota Camry SX Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,14269,White / Leather,"Keysborough, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GX (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,98338,White / -,"Frankston, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,85112,Silver / -,"Waitara, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 GX (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,124,White / 2022/07,"Dandenong South, VIC",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Wildtrak 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.4 L / 100 km,19500,White / Black,"Moonah, TAS",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,50901,White / -,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,59475,White / Black,"Hendra, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Nissan,2023,Pathfinder,SUV,2023 Nissan Pathfinder TI (2WD),USED,Automatic,"6 cyl, 3.5 L",Front,Premium,10 L / 100 km,4950,Grey / -,"Cannington, WA",6 cyl,SUV, 4 Doors, 8 Seats,60000-70000 AUD
Maserati,2017,Ghibli,Sedan,2017 Maserati Ghibli,USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.9 L / 100 km,45963,Black / -,"Rozelle, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,34,Blue / -,"Rockingham, WA",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,17408,White / -,"Jandakot, WA",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Land,Pacific Toyota City Used Cars,2021 Toyota Land Cruiser Prado GXL,USED,Automatic,-,Other,-,-,59095,White / -,"Parramatta Park, QLD",-,Wagon,,,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,68369,White / -,"Rockingham, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Ram,2017,1500,Highlands Garage,2017 Ram 1500 Laramie Crew Cab SWB RamBox,USED,Automatic,-,Other,Unleaded,-,230119,- / Brown,"Mittagong, NSW",-,Ute / Tray,,,60000-70000 AUD
Jeep,2021,Wrangler,SUV,2021 Jeep Wrangler Unlimited Overland (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.7 L / 100 km,10831,Grey / Black,"Alexandria, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Hyundai,2023,I30,Hatchback,2023 Hyundai I30 N Premium With Sunroof,USED,Automatic,"4 cyl, 2 L",Front,Premium,8.5 L / 100 km,19,Black / Black,"Blacktown, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,60000-70000 AUD
Jeep,2020,Grand,SUV,2020 Jeep Grand Cherokee Overland (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7 L / 100 km,69696,Grey / Black,"Burswood, WA",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2017,E300,Sedan,2017 Mercedes-Benz E300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.1 L / 100 km,33145,Grey / Black,"Epping, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2020,C300,Sedan,2020 Mercedes-Benz C300,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7 L / 100 km,47938,Black / Black,"Sylvania, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Fortuner,SUV,2021 Toyota Fortuner GXL,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,16768,White / -,"Ballarat, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2017,Landcruiser,SUV,2017 Toyota Landcruiser LC200 Altitude Special Edition,USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,9.5 L / 100 km,250251,White / -,"Penrith, NSW",8 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,77072,Silver / Black,"Berrimah, NT",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
BMW,2016,M2,Coupe,2016 BMW M2,USED,Automatic,"6 cyl, 3 L",Rear,Premium,7.9 L / 100 km,66943,Grey / -,"Oakleigh, VIC",6 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Toyota,2019,Landcruiser,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,75987,White / Grey Fabric,"Midland, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Nissan,2021,Navara,Ute / Tray,2021 Nissan Navara PRO-4X Warrior (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,8.1 L / 100 km,43275,Grey / Black,"Mount Gambier, SA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Isuzu,2021,MU-X,SUV,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.3 L / 100 km,18067,Red / Black,"Lavington, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2021,Hilux,Ute / Tray,2021 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.4 L / 100 km,56417,Grey / 2Lle21,"Albion Park, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Land,2018,Rover,SUV,2018 Land Rover Discovery SD4 SE (177KW),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.5 L / 100 km,74458,Grey / Black,"Brookvale, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Tesla,2020,Model,Sedan,2020 Tesla Model 3 Long Range AWD,USED,Automatic,0 L,Rear,Electric,0 L / 100 km,51547,White / Black,"Jamisontown, NSW",0 L,Sedan, 5 Doors, 5 Seats,60000-70000 AUD
Kia,2021,Sorento,SUV,2021 Kia Sorento GT-Line 7 Seat,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.7 L / 100 km,16446,Blue / Leather,"Mornington, VIC",6 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Mercedes-Benz,2022,CLA,Sedan,2022 Mercedes-Benz CLA 200,USED,Automatic,"4 cyl, 1.3 L",Front,Premium,5.7 L / 100 km,23548,White / Black,"Osborne Park, WA",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Mazda,2021,BT-50,Ute / Tray,2021 Mazda BT-50 GT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,34850,Black / Brown,"Auburn, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 XSE (2WD) Hybrid Premium Paint,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,31,White / Black,"Smeaton Grange, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Mini,2021,3D,Hatchback,2021 Mini 3D Hatch JCW Mini Yours,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.3 L / 100 km,22800,Black / Mini Yours Leather Lounge Carbon Black,"Darlinghurst, NSW",4 cyl,Hatchback, 3 Doors, 4 Seats,60000-70000 AUD
Audi,2022,Q3,SUV,2022 Audi Q3 35 Tfsi,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.2 L / 100 km,20,Black / Black,"Pennant Hills, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2019,C200,Coupe,2019 Mercedes-Benz C200,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7 L / 100 km,31359,Silver / Black Artico,"Epping, VIC",4 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Ford,2022,Mustang,Hatchback,2022 Ford Mustang GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,Premium,12.7 L / 100 km,3958,White / -,"Victoria Park, WA",8 cyl,Hatchback, 2 Doors, 4 Seats,60000-70000 AUD
Toyota,2021,Kluger,SUV,2021 Toyota Kluger GXL Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,62178,White / Black,"Albion Park Rail, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Toyota,2022,Rav,Chadstone Toyota,2022 Toyota Rav 4,USED,Automatic,-,Other,-,-,12187,Blue / -,"Oakleigh, VIC",-,Wagon,,,60000-70000 AUD
Ford,2021,Everest,SUV,2021 Ford Everest Titanium (4WD),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7 L / 100 km,63761,Red / Leather,"Robina, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Mercedes-Benz,2022,A250,Hatchback,2022 Mercedes-Benz A250 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.8 L / 100 km,2189,Yellow / Black,"Epping, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,60000-70000 AUD
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger Raptor 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.2 L / 100 km,114956,Blue / -,"Campbelltown, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
BMW,2021,330I,Sedan,2021 BMW 330I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4 L / 100 km,29972,Orange / -,"Rozelle, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,1993,Supra,Hatchback,1993 Toyota Supra,USED,Manual,"6 cyl, 3 L",Rear,-,-,223931,Black / Black,"Chipping Norton, NSW",6 cyl,Hatchback, 2 Doors,,60000-70000 AUD
Lexus,2022,ES250,Sedan,2022 Lexus ES250 F Sport,USED,Automatic,"4 cyl, 2.5 L",Front,Premium,6.8 L / 100 km,21166,Grey / F Sport Black/Hadori Aluminium,"Waterloo, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2018,HiAce,"02 **** ****
",2018 Toyota HiAce S-GL Dark Prime Edition Widebody 4WD Dark Prime Edition,USED,-,-,Other,Unleaded,-,78019,Black / Grey,"West Ryde, NSW",-,,,,60000-70000 AUD
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger Raptor 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.2 L / 100 km,75908,Black / Black,"Frankston, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,Rav,USED Dealer ad,2023 Toyota Rav 4,USED,-,-,Other,-,-,104,White / -,"Windsor, NSW",-,Wagon,,,60000-70000 AUD
BMW,2021,330I,Sedan,2021 BMW 330I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4 L / 100 km,23332,Black / -,"Sylvania, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Land,2014,Rover,SUV,2014 Land Rover Range Rover Sport 3.0 SDV6 SE,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.5 L / 100 km,138373,White / -,"Deer Park, VIC",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger XLT 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.6 L / 100 km,15010,Black / Black,"Singleton, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2021,GLC,SUV,2021 Mercedes-Benz GLC 200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.8 L / 100 km,23721,Grey / Black,"Mulgrave, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mazda,2021,BT-50,Ute / Tray,2021 Mazda BT-50 GT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,29212,White / -,"Rockingham, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Tesla,2021,Model,"02 **** ****
",2021 Tesla Model 3,USED,-,-,Other,-,-,25413,White / -,"Rozelle, NSW",-,,,,60000-70000 AUD
Mazda,2022,BT-50,Ute / Tray,2022 Mazda BT-50 SP (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,8417,Black / -,"Jandakot, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,17,Red / Black,"Pennant Hills, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 GXL (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,18,Blue / Black,"Ringwood, VIC",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,94659,White / -,"Winnellie, NT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Cupra,2022,Formentor,SUV,2022 Cupra Formentor VZX,USED,Automatic,"4 cyl, 2 L",4WD,Premium,7.7 L / 100 km,1000,Grey / Petrol Blue,"Chatswood, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2004,Landcruiser,SUV,2004 Toyota Landcruiser Sahara (4X4),USED,Automatic,"6 cyl, 4.2 L",4WD,Diesel,0 L / 100 km,350999,Black / -,"Roselands, NSW",6 cyl,SUV, 4 Doors, 8 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,28388,Silver / -,"Kedron, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2018,Mustang,USED Dealer ad,2018 Ford Mustang GT,USED,Automatic,-,Rear,Premium,-,26000,Grey / Black Leather,"Berwick, VIC",-,,,,60000-70000 AUD
Land,2019,Rover,SUV,2019 Land Rover Discovery Sport D150 R-Dynamic S (110KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.7 L / 100 km,43621,Grey / -,"Balwyn, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
BMW,2016,M4,Coupe,2016 BMW M4,USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.3 L / 100 km,99978,Silver / Black,"Carlton, NSW",6 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Toyota,2021,Kluger,SUV,2021 Toyota Kluger GXL Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,11653,White / -,"Warwick Farm, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Toyota,2017,Landcruiser,Ute / Tray,2017 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,157570,White / -,"Granville, NSW",8 cyl,Ute / Tray, 2 Doors, 3 Seats,60000-70000 AUD
Jaguar,2017,F-Pace,SUV,2017 Jaguar F-Pace 35T R-Sport,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.9 L / 100 km,73840,Red / Black,"North Strathfield, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Lexus,2020,IS350,Sedan,2020 Lexus IS350 F Sport,USED,Automatic,"6 cyl, 3.5 L",Rear,Premium,9.7 L / 100 km,29222,White / Black,"Maddington, WA",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux Rugged X (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,25246,White / -,"Milperra, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Kia,2022,Stinger,Sedan,2022 Kia Stinger GT (black Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2 L / 100 km,30874,Red / -,"Port Macquarie, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
BMW,2020,X3,SUV,2020 BMW X3 Sdrive20I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7.4 L / 100 km,65821,Black / Vernasca Black Leather & Decor Stitching,"Bentleigh, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2019,Landcruiser,SUV,2019 Toyota Landcruiser Prado GX (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,23785,White / Grey,"Padstow, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mini,2023,3D,Hatchback,2023 Mini 3D Hatch Cooper SE Mini Yours,USED,Automatic,0 L,Front,Electric,0 L / 100 km,1653,Black / Mini Yours Leather Lounge Carbon Black,"Bentleigh, VIC",0 L,Hatchback, 3 Doors, 4 Seats,60000-70000 AUD
BMW,2013,M3,Lorbek Luxury Cars Melbourne,2013 BMW M3,USED,Automatic,-,Rear,Premium,-,104391,White / -,"Port Melbourne, VIC",-,Convertible,,,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,40440,White / -,"Mount Gravatt, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2012,Landcruiser,SUV,2012 Toyota Landcruiser Sahara (4X4),USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,10.3 L / 100 km,300000,White / -,"Underwood, QLD",8 cyl,SUV, 4 Doors, 8 Seats,60000-70000 AUD
