symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
GPK,Graphic Packaging Holding Company,$15.58,0.41,2.703%,4681369,4598018085.0,United States,,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/gpk,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
CULP,Culp Inc. Common Stock,$3.82,-0.02,-0.521%,33003,48152269.0,United States,,Textiles,Consumer Discretionary,/market-activity/stocks/culp,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
HD,Home Depot Inc. (The) Common Stock,$343.32,10.94,3.291%,7412637,341736143648.0,United States,,RETAIL: Building Materials,Consumer Discretionary,/market-activity/stocks/hd,ZSpace (company),https://en.wikipedia.org/wiki/ZSpace_(company),Public,Nasdaq: ZSPC,2007; 18 years ago (2007),"San Jose, California",,,"Paul Kellenberger, CEOMike Harper, CMO",,,,,,,,,zspace.com,,,,
SNA,Snap-On Incorporated Common Stock,$335.90,4.68,1.413%,365269,17469338396.0,United States,,Industrial Machinery/Components,Consumer Discretionary,/market-activity/stocks/sna,ZSpace (company),https://en.wikipedia.org/wiki/ZSpace_(company),Public,Nasdaq: ZSPC,2007; 18 years ago (2007),"San Jose, California",,,"Paul Kellenberger, CEOMike Harper, CMO",,,,,,,,,zspace.com,,,,
APG,APi Group Corporation Common Stock,$36.86,0.09,0.245%,2216836,15330292064.0,United States,2020.0,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/apg,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
TDUP,ThredUp Inc. Class A Common Stock,$7.04,0.08,1.149%,1887475,880998927.0,United States,2021.0,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/tdup,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
UAA,Under Armour Inc. Class A Common Stock,$4.28,0.11,2.638%,11168170,1814246469.0,United States,,Apparel,Consumer Discretionary,/market-activity/stocks/uaa,"Xos, Inc.","https://en.wikipedia.org/wiki/Xos,_Inc.",Public,Nasdaq: XOS,2016,"Los Angeles, California, U.S.",,,Dakota Semler (Chairman of The Board and CEO),,,,,,,,,www.xostrucks.com,,,Electric trucks,
HLN,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),$9.87,0.27,2.813%,9937277,44174388380.0,United Kingdom,2022.0,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/hln,Prudential plc,https://en.wikipedia.org/wiki/Prudential_plc,Public,LSE: PRUNYSE: PUKSEHK: 2378FTSE 100 Component,"1848; 177 years ago (1848), in London","London, England, UKHong Kong, China",,Worldwide,Shriti Vadera(chair)Anil Wadhwani(CEO),InsuranceGeneral insuranceHealth insuranceVehicle insuranceTravel insuranceHome insuranceLife insuranceMortgage loansInvestment managementAsset managementMutual funds,$10.358 billion (2024),$2.953 billion (2024),$2.415 billion (2024),$181.876 billion (2024),$18.674 billion (2024),"15,000 (2024)",Eastspring InvestmentsICICI Prudential Life InsuranceICICI Prudential Mutual Fund,prudentialplc.com,,Prudential Corporation Public Limited Company (1978–1999),,
YDDL,One and One Green Technologies. Inc Class A Ordinary Shares,$4.96,-0.22,-4.247%,181120,270320000.0,Philippines,2025.0,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/yddl,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
H,Hyatt Hotels Corporation Class A Common Stock,$158.48,9.05,6.056%,881572,15049690915.0,United States,2009.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/h,Reinsurance Group of America,https://en.wikipedia.org/wiki/Reinsurance_Group_of_America,Public,NYSE: RGAS&P 400 Component,1973 (1973),"Chesterfield, Missouri, United States",,,Tony Cheng (CEO),,"$22.1 billion (2024*) *As of December 31, 2024",,$717 million (2024*),$118.7 billion (2024*),,4000 (2023),,www.rgare.com,,,"Life reinsurance, living benefits reinsurance, health reinsurance, underwriting, financial solutions",US7593516047
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,$10.22,0.38,3.862%,544538,2581366363.0,,2021.0,Apparel,Consumer Discretionary,/market-activity/stocks/zgn,X Corp.,https://en.wikipedia.org/wiki/X_Corp.,Subsidiary,,"March 9, 2023; 2 years ago (2023-03-09)[a]","Bastrop, Texas, United States",,Worldwide,"Elon Musk (chairman, CTO) Anthony Armstrong (CFO)",X (formerly Twitter),US$2.7 billion (2024),,,,,"c. 1,500 (August 2023)",X Payments LLC,about.x.com,Elon Musk,,,
CLX,Clorox Company (The) Common Stock,$103.92,3.85,3.847%,4334355,12676200986.0,United States,,Specialty Chemicals,Consumer Discretionary,/market-activity/stocks/clx,Harmony Gold (mining),https://en.wikipedia.org/wiki/Harmony_Gold_(mining),Public,JSE: HMY,1950; 75 years ago (1950),"Melrose Arch, Johannesburg, South Africa",,Worldwide,Patrice Motsepe (Chairman)Peter Steenkamp (CEO)Beyers Nel (COO),,R42.65 billion (2022),,,,,"47,373 (2022)",,harmony.co.za,,,Minerals,ZAE000015228
DXLG,Destination XL Group Inc. Common Stock,$0.895,-0.0075,-0.831%,48892,48225422.0,United States,,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/dxlg,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
CABR,Caring Brands Inc. Common Stock,$0.9598,0.0954,11.037%,247085,13184701.0,United States,,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/cabr,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
LOCO,El Pollo Loco Holdings Inc. Common Stock,$10.47,0.4,3.972%,264674,313628169.0,United States,2014.0,Restaurants,Consumer Discretionary,/market-activity/stocks/loco,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
SBUX,Starbucks Corporation Common Stock,$85.35,2.73,3.304%,10226582,97051485000.0,United States,1992.0,Restaurants,Consumer Discretionary,/market-activity/stocks/sbux,Black Hills Corporation,https://en.wikipedia.org/wiki/Black_Hills_Corporation,Public,NYSE: BKHS&P 400 component,1941; 84 years ago (1941),"Rapid City, South Dakota, United States",,,"Linden Evans (president, CEO)",,US$1.696 Billion (Fiscal Year Ended 31 December 2020),US$428.303 Million (Fiscal Year Ended 31 December 2020),US$242.763 Million (Fiscal Year Ended 31 December 2020),US$8.088 Billion (Fiscal Year Ended 31 December 2020),US$2.662 Billion (Fiscal Year Ended 31 December 2020),,"Black Hills PowerCheyenne Light, Fuel & PowerBlack Hills EnergyWyodak ResourceBH Exploration and ProductionEnserco Energy",ir.blackhillscorp.com,J. B. French,,,
CPRI,Capri Holdings Limited Ordinary Shares,$23.89,1.48,6.604%,2883873,2846332911.0,Hong Kong,2011.0,Apparel,Consumer Discretionary,/market-activity/stocks/cpri,Simon Property Group,https://en.wikipedia.org/wiki/Simon_Property_Group,Public,NYSE: SPGS&P 100 componentS&P 500 component,1993; 32 years ago (1993),"Indianapolis, Indiana, U.S.",,,David E. Simon(chairman & CEO) Herbert Simon(chairman emeritus),,US$5.96 billion (2024),US$3.09 billion (2024),US$2.37 billion (2024),US$32.4 billion (2024),US$2.94 billion (2024),"c. 3,000 (2024)",Simon MallsPremium OutletsThe MillsKravcoKlépierreTaubman CentersJCPenneyJamestown L.P.,simon.com,Melvin SimonHerbert Simon,"Simon DeBartolo Group, Simon & Associates",Shopping malls Lifestyle centers,US8288062081US8288063071US8288066041US8288067031US8288068021US8288068773US8288068856
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,$3.965,0.175,4.617%,146911,71229080.0,United States,2002.0,Restaurants,Consumer Discretionary,/market-activity/stocks/rrgb,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
STRR,Star Equity Holdings Inc. Common Stock,$9.75,0.1,1.036%,10381,33500054.0,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/strr,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
STNG,Scorpio Tankers Inc. Common Shares,$61.84,1.68,2.793%,1043055,3086838957.0,Monaco,2010.0,Marine Transportation,Consumer Discretionary,/market-activity/stocks/stng,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
DAKT,Daktronics Inc. Common Stock,$17.99,0.72,4.169%,342605,873058982.0,United States,1994.0,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/dakt,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
AIT,Applied Industrial Technologies Inc. Common Stock,$248.92,6.4,2.639%,308763,9388742157.0,United States,,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/ait,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
UHG,United Homes Group Inc Class A Common Stock,$1.04,0.01,0.971%,161716,61166184.0,United States,2021.0,Homebuilding,Consumer Discretionary,/market-activity/stocks/uhg,Kenon Holdings,https://en.wikipedia.org/wiki/Kenon_Holdings,Public,NYSE: KEN,2014; 11 years ago (2014),Singapore,,,Idan Ofer (owner) Robert L. Rosen (CEO) Deepa Joseph (CFO),,,,,,,,,kenon-holdings.com,,,,
WMG,Warner Music Group Corp. Class A Common Stock,$30.69,1.0,3.368%,2602856,15997680517.0,United States,2020.0,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/wmg,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
SKYW,SkyWest Inc. Common Stock,$95.39,2.86,3.091%,292160,3825511021.0,United States,1986.0,Air Freight/Delivery Services,Consumer Discretionary,/market-activity/stocks/skyw,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
AMZN,Amazon.com Inc. Common Stock,$220.69,3.55,1.635%,68433784,2359223771468.0,United States,1997.0,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/amzn,"Stride, Inc.","https://en.wikipedia.org/wiki/Stride,_Inc.",Publicly held,NYSE: LRNRussell 2000 ComponentS&P 600 component,,"Reston, Virginia, U.S.",,International,"Nathaniel B. Greene, ChairmanJames J. Rhyu, CEO",,$2.04 billion (FY 2024),$249.6 million (FY 2024),,,$1.176 billion (FY 2024),"7,800 (FY 2024)",,stridelearning.com,Ronald J. Packard,,"Education software, textbooks, workbooks",
TRIP,TripAdvisor Inc. Common Stock,$14.52,1.16,8.683%,3485304,1697509082.0,United States,,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/trip,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
DBX,Dropbox Inc. Class A Common Stock,$29.66,0.81,2.808%,4252880,7674208261.0,United States,2018.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dbx,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
GOOGL,Alphabet Inc. Class A Common Stock,$299.66,10.21,3.527%,73941949,3615997220000.0,United States,2004.0,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/googl,"Stride, Inc.","https://en.wikipedia.org/wiki/Stride,_Inc.",Publicly held,NYSE: LRNRussell 2000 ComponentS&P 600 component,,"Reston, Virginia, U.S.",,International,"Nathaniel B. Greene, ChairmanJames J. Rhyu, CEO",,$2.04 billion (FY 2024),$249.6 million (FY 2024),,,$1.176 billion (FY 2024),"7,800 (FY 2024)",,stridelearning.com,Ronald J. Packard,,"Education software, textbooks, workbooks",
SKYT,SkyWater Technology Inc. Common Stock,$13.96,0.4,2.95%,2344783,677171680.0,United States,2021.0,Semiconductors,Technology,/market-activity/stocks/skyt,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
CACI,CACI International Inc. Class A Common Stock,$599.94,4.94,0.83%,258828,13246501217.0,United States,,EDP Services,Technology,/market-activity/stocks/caci,"PCM, Inc.","https://en.wikipedia.org/wiki/PCM,_Inc.",,,"1987; 38 years ago (1987) in Marina Del Rey, California, United States as Creative Computers Inc.","El Segundo, California, United States",,United States,,,,,,,,,,,"Frank Khulusi, Sam Khulusi","Creative Computers, Inc. (1987–2000)IdeaMall, Inc. (2000–2001)PC Mall, Inc. (2001–2012)","Computer hardware, Consumer electronics, Information technology",
